Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
8;8:00;06;2016;;28,5;17,5;16,0;355,28;82,569;-0,157;02:30;10;0,020;0,109;;0;0,084;-0,048;351,20;82,230;-0,252;07:30;10;;0,271;;0;0,081;0,019;164,799;-0,409;0,380;-0,029;333,43;34,457;0,000;0,004;0,004;;;0,053;0,004;199,256;-0,409;0,384;-0,025;4,20;0,363;889;323;301,67;0,126;0,295;0,421;0,058;1,8;24;0;0,156;2,1;24;0;0,181;0,30;24;0;0,026;0;0,363;;;
9;8:00;06;2016;;32;18;10,2;355,26;82,464;-0,105;02:00;10;0,020;0,109;;0;0,054;0,004;351,13;81,878;-0,352;08:00;10;;0,289;;0;0,051;-0,063;164,342;-0,457;0,398;-0,059;333,42;34,424;-0,033;0,004;0,004;;;0,034;-0,029;198,766;-0,490;0,402;-0,088;4,20;0,363;;0;301,33;0,092;0,393;0,485;0,064;1,8;24;0;0,156;2,1;24;0;0,181;0,30;24;0;0,026;0;0,363;;;
10;8:00;06;2016;;36;19;8,0;355,24;82,359;-0,105;02:00;10;0,020;0,092;;0;0,042;-0,013;351,06;81,526;-0,352;11:00;10;;0,397;;0;0,040;0,045;163,885;-0,457;0,489;0,032;333,42;34,424;0,000;0,004;0,004;;;0,026;0,004;198,309;-0,457;0,493;0,036;4,50;0,387;;0;301,20;0,079;0,522;0,601;0,116;2,0;24;0;0,171;2,2;24;0;0,190;0,30;24;0;0,026;0;0,387;;;
11;8:00;06;2016;;31;20;9,0;355,22;82,254;-0,105;02:00;10;0,020;0,093;;0;0,047;-0,012;351,04;81,425;-0,101;05:00;10;;0,179;;0;0,045;0,078;163,679;-0,206;0,272;0,066;333,41;34,391;-0,033;0,004;0,004;;;0,030;-0,029;198,070;-0,239;0,276;0,037;4,50;0,389;;0;;;;;;2,0;24;0;0,173;2,2;24;0;0,190;0,30;24;0;0,026;0;0,389;;;
12;8:00;06;2016;;31;19;8,9;355,19;82,096;-0,158;03:00;10;0,020;0,123;;0;0,047;-0,035;351,04;81,425;0,000;;;;0,000;;0;0,044;0,000;163,521;-0,158;0,123;-0,035;333,35;34,192;-0,199;0,004;0,19;;;0,030;-0,009;197,713;-0,357;0,313;-0,044;4,50;0,389;;0;;;;;;2,0;24;0;0,173;2,2;24;0;0,190;0,30;24;0;0,026;0;0,389;;;
13;8:00;06;2016;;33;19;9,4;355,16;81,940;-0,156;03:00;10;0,020;0,128;2492;319;0,049;-0,028;351,04;81,425;0,000;;;;0,000;;0;0,047;0,000;163,365;-0,156;0,128;-0,028;333,28;33,962;-0,230;0,004;0,189;;;0,031;-0,041;197,327;-0,386;0,317;-0,069;4,50;0,389;878;341;301,85;0,148;0,245;0,393;#ÁVALOR!;2,0;24;0;0,173;2,2;24;0;0,190;0,30;24;0;0,026;0;0,389;;;
14;8:00;06;2016;;34;23;10,3;355,15;81,887;-0,053;02:00;10;0,020;0,129;;0;0,055;0,076;350,98;81,124;-0,301;8:00 a.Êm.;10;;0,283;;0;0,052;-0,018;163,011;-0,354;0,412;0,058;333,28;33,962;0,000;0,004;0,004;;;0,034;0,004;196,973;-0,354;0,416;0,062;4,80;0,410;;0;301,78;0,137;0,235;0,372;-0,021;2,3;24;0;0,194;2,2;24;0;0,190;0,30;24;0;0,026;0;0,410;;;
15;8:00;06;2016;;32;20;9,0;355,13;81,783;-0,104;02:00;10;0,020;0,087;;0;0,047;-0,017;350,91;80,773;-0,351;8:00 a.Êm.;10;;0,288;;0;0,045;-0,063;162,556;-0,455;0,375;-0,080;333,28;33,962;0,000;0,004;0,004;;;0,030;0,004;196,518;-0,455;0,379;-0,076;4,80;0,415;;0;300,97;0,059;0,307;0,366;-0,006;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
16;8:00;06;2016;;25;15;5,0;355,10;81,626;-0,157;02:00;10;0,020;0,092;;0;0,026;-0,065;350,85;80,473;-0,300;8:00 a.Êm.;10;;0,289;;0;0,025;-0,011;162,099;-0,457;0,381;-0,076;333,27;33,929;-0,033;0,004;0,004;;;0,017;-0,029;196,028;-0,490;0,385;-0,105;4,80;0,415;;0;301,71;0,130;0,220;0,350;-0,016;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
17;8:00;06;2016;;25;14;6,0;355,07;81,470;-0,156;02:00;10;0,020;0,092;2574;237;0,031;-0,064;350,76;80,022;-0,451;10:10;10;;0,362;;0;0,030066667;-0,089;161,492;-0,607;0,454;-0,153;333,24;33,831;-0,098;0,004;0,041;;;0,020;-0,057;195,323;-0,705;0,495;-0,210;4,80;0,415;889;369;301,53;0,112;0,262;0,374;0,024;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
18;8:00;06;2016;;27;15;6,5;355,05;81,366;-0,104;02:00;10;0,020;0,092;2469;227;0,034;-0,012;350,72;79,822;-0,200;05:00;10;;0,180;;0;0,033;-0,020;161,188;-0,304;0,272;-0,032;333,24;33,831;0,000;0,004;0,004;;;0,021;0,004;195,019;-0,304;0,276;-0,028;4,80;0,415;;0;;;;;;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
19;8:00;06;2016;;29;19;6,5;355,02;81,210;-0,156;03:30;10;0,020;0,147;;0;0,034;-0,009;350,72;79,822;0,000;;;;0,000;;0;0,032;0,000;161,032;-0,156;0,147;-0,009;333,15;33,536;-0,295;0,004;0,226;;;0,021;-0,069;194,568;-0,451;0,373;-0,078;4,80;0,415;;0;;;;;;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
20;8:00;06;2016;;27;17;9,2;354,99;81,054;-0,156;03:30;10;0,020;0,147;2434;358;0,048;-0,009;350,72;79,822;0,000;;;;0,000;;0;0,045;0,000;160,876;-0,156;0,147;-0,009;333,07;33,276;-0,260;0,004;0,225;;;0,030;-0,035;194,152;-0,416;0,372;-0,044;4,80;0,415;878;364;301,38;0,097;0,263;0,360;#ÁVALOR!;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
21;8:00;06;2016;;28;17;8,8;354,96;80,898;-0,156;02:30;10;0,020;0,133;;0;0,046;-0,023;350,65;79,473;-0,349;8:30 a.Êm.;10;;0,306;;0;0,044;-0,043;160,371;-0,505;0,439;-0,066;333,06;33,244;-0,032;0,004;0,004;;;0,028;-0,028;193,615;-0,537;0,443;-0,094;4,80;0,415;;0;301,63;0,122;0,221;0,343;-0,017;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
22;8:00;06;2016;;25;18;10,2;354,92;80,691;-0,207;02:30;10;0,020;0,110;2574;283;0,053;-0,097;350,58;79,124;-0,349;9:00 a.Êm.;10;;0,327;;0;0,051;-0,022;159,815;-0,556;0,437;-0,119;333,05;33,212;-0,032;0,004;0,004;;;0,033;-0,028;193,027;-0,588;0,441;-0,147;4,80;0,415;913;379;301,41;0,100;0,280;0,380;0,037;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
23;8:00;06;2016;;27;19;12,8;354,88;80,484;-0,207;02:30;10;0,020;0,111;2434;270;0,066;-0,096;350,50;78,726;-0,398;10:00 a.Êm.;10;;0,360;;0;0,064;-0,038;159,210;-0,605;0,471;-0,134;333,04;33,179;-0,033;0,004;0,004;;;0,042;-0,029;192,389;-0,638;0,475;-0,163;4,80;0,415;889;369;301,48;0,107;0,295;0,402;0,022;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
24;8:00;06;2016;;29;20;9,5;354,86;80,381;-0,103;00:35;10;0,020;0,041;;0;0,049;-0,062;350,43;78,379;-0,347;9:00 a.Êm.;10;;0,324;;0;0,047;-0,023;158,760;-0,450;0,365;-0,085;333,04;33,179;0,000;0,004;0,004;;;0,030;0,004;191,939;-0,450;0,369;-0,081;4,80;0,415;;0;301,57;0,116;0,256;0,372;-0,030;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
25;8:00;06;2016;;32;19;10,5;354,84;80,278;-0,103;03:00;10;0,020;0,110;;0;0,054;0,007;350,36;78,032;-0,347;09:00;10;;0,324;;0;0,052;-0,023;158,310;-0,450;0,434;-0,016;333,02;33,115;-0,064;0,004;0,004;;;0,034;-0,060;191,425;-0,514;0,438;-0,076;4,80;0,415;;0;;;;;;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
26;8:00;06;2016;;34;18;8,9;354,82;80,175;-0,103;03:00;10;0,020;0,128;;0;0,046;0,025;350,36;78,032;0,000;00:00;;;0,000;;0;0,044;0,000;158,207;-0,103;0,128;0,025;332,95;32,889;-0,226;0,004;0,187;;;0,029;-0,039;191,096;-0,329;0,315;-0,014;4,80;0,415;;0;;;;;;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
27;8:00;06;2016;;28;19;7,6;354,78;79,969;-0,206;03:00;10;0,020;0,128;;0;0,039;-0,078;350,36;78,032;0,000;00:00;;;0,000;;0;0,038;0,000;158,001;-0,206;0,128;-0,078;332,88;32,664;-0,225;0,004;0,186;;;0,024;-0,039;190,665;-0,431;0,314;-0,117;4,80;0,415;913;379;301,84;0,147;0,187;0,334;#ÁVALOR!;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
28;8:00;06;2016;;29;21;3,1;354,75;79,814;-0,155;02:30;10;0,020;0,133;2457;327;0,016;-0,022;350,28;77,636;-0,396;09:00;10;;0,324;;0;0,015;-0,072;157,450;-0,551;0,457;-0,094;332,87;32,632;-0,032;0,004;0,004;;;0,010;-0,028;190,082;-0,583;0,461;-0,122;4,80;0,415;;0;301,71;0,130;0,282;0,412;0,078;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
29;8:00;06;2016;;32;21;4,6;354,74;79,763;-0,051;01:20;10;0,020;0,064;;0;0,023;0,013;350,22;77,340;-0,296;06:30;10;;0,224;306;69;0,023;-0,072;157,103;-0,347;0,288;-0,059;332,87;32,632;0,000;0,004;0,004;;;0,015;0,004;189,735;-0,347;0,292;-0,055;4,80;0,415;;0;301,60;0,119;0,176;0,295;-0,117;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
30;8:00;06;2016;;32;21;7,5;354,72;79,660;-0,103;02:30;10;0,020;0,108;2469;267;0,039;0,005;350,14;76,946;-0,394;09:00;10;;0,326;;0;0,037;-0,068;156,606;-0,497;0,434;-0,063;332,87;32,632;0,000;0,004;0,004;;;0,024;0,004;189,238;-0,497;0,438;-0,059;4,80;0,415;889;369;301,62;0,121;0,201;0,322;0,027;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
1;8:00;07;2016;;33;21;4,0;354,70;79,558;-0,102;02:30;10,0;0,020;0,107;2469;264;0,020;0,005;350,05;76,503;-0,443;12:30;10;;0,444;306;136;0,020;0,001;156,061;-0,545;0,551;0,006;332,87;32,632;0,000;0,004;0,004;;;0,013;0,004;188,693;-0,545;0,555;0,010;4,80;0,415;901;374;300,55;0,026;0,360;0,386;0,064;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
2;8:00;07;2016;;33;21;8,0;354,67;79,404;-0,154;02:30;10,0;0,020;0,111;2469;274;0,041;-0,043;350,01;76,307;-0,196;06:00;10;;0,203;;0;0,039;0,007;155,711;-0,350;0,314;-0,036;332,84;32,536;-0,096;0,004;0,094;;;0,026;-0,002;188,247;-0,446;0,408;-0,038;4,80;0,415;;0;;;;;;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
3;8:00;07;2016;;33;22;11,0;354,63;79,199;-0,205;03:00;10,0;0,020;0,126;2469;311;0,056;-0,079;350,01;76,307;0,000;;;;0,000;;0;0,054;0,000;155,506;-0,205;0,126;-0,079;332,79;32,377;-0,159;0,004;0,133;;;0,035;-0,026;187,883;-0,364;0,259;-0,105;4,80;0,415;889;369;;;;;;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
4;08:00;07;2016;;33;20;13,5;354,60;79,045;-0,154;03:00;10,0;0,020;0,126;2469;311;0,069;-0,028;350,01;76,307;0,000;;;;0,000;;0;0,066;0,000;155,352;-0,154;0,126;-0,028;332,72;32,154;-0,223;0,004;0,186;;;0,043;-0,037;187,506;-0,377;0,312;-0,065;4,80;0,415;1100;456;301,67;0,126;0,180;0,306;#ÁVALOR!;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
5;08:00;07;2016;;32;21;6,8;354,58;78,943;-0,102;02:30;10,0;0,020;0,108;2469;267;0,035;0,006;349,94;75,965;-0,342;09:00;10;;0,325;;0;0,033;-0,017;154,908;-0,444;0,433;-0,011;332,71;32,122;-0,032;0,004;0,014;;;0,022;-0,018;187,030;-0,476;0,447;-0,029;4,80;0,415;959;398;301,82;0,145;0,215;0,360;0,054;2,3;24;0;0,199;2,2;24;0;0,190;0,30;24;0;0,026;0;0,415;;;
6;08:00;07;2016;;32;22;8,2;354,55;78,790;-0,153;02:30;10,0;0,020;0,108;2469;267;0,042;-0,045;349,86;75,575;-0,390;09:00;10;;0,325;;0;0,040;-0,065;154,365;-0,543;0,433;-0,110;332,70;32,091;-0,031;0,004;0,004;;;0,025;-0,027;186,456;-0,574;0,437;-0,137;4,90;0,423;889;376;301,17;0,076;0,344;0,420;0,060;2,4;24;0;0,207;2,2;24;0;0,190;0,30;24;0;0,026;0;0,423;;;
7;08:00;07;2016;;30;23;9,6;354,52;78,637;-0,153;02:30;10,0;0,020;0,108;2469;267;0,049;-0,045;349,80;75,283;-0,292;09:00;10;;0,326;;0;0,047;0,034;153,920;-0,445;0,434;-0,011;332,69;32,059;-0,032;0,004;0,004;;;0,031;-0,028;185,979;-0,477;0,438;-0,039;4,90;0,423;889;376;301,21;0,080;0,370;0,450;0,030;2,4;24;0;0,207;2,2;24;0;0,190;0,30;24;0;0,026;0;0,423;;;
8;08:00;07;2016;0,2;29;21;2,2;354,50;78,535;-0,102;02:30;10,0;0,020;0,108;2469;267;0,011;0,006;349,70;74,799;-0,484;12:30;10;;0,443;;0;0,011;-0,041;153,334;-0,586;0,551;-0,035;332,69;32,059;0,000;0,004;0,004;;;0,007;0,004;185,393;-0,586;0,555;-0,031;5,20;0,445;;0;301,65;0,124;0,456;0,580;0,130;2,7;24;0;0,229;2,2;24;0;0,190;0,30;24;0;0,026;0;0,445;;;
9;08:00;07;2016;;33;21;7,5;354,48;78,433;-0,102;02:30;10,0;0,020;0,111;;0;0,038;0,009;349,66;74,605;-0,194;05:30;10;;0,202;;0;0,036;0,008;153,038;-0,296;0,313;0,017;332,68;32,027;-0,032;0,004;0,004;;;0,024;-0,028;185,065;-0,328;0,317;-0,011;5,20;0,449;;0;;;;;;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
10;08:00;07;2016;;33;25;12,5;354,45;78,281;-0,152;03:00;10,0;0,020;0,126;;0;0,063;-0,026;349,65;74,557;-0,048;;;;0,000;;0;0,060;-0,048;152,838;-0,200;0,126;-0,074;332,59;31,743;-0,284;0,004;0,243;;;0,039;-0,041;184,581;-0,484;0,369;-0,115;5,20;0,449;;0;;;;;;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
11;08:00;07;2016;;32;23;9,7;354,42;78,129;-0,152;03:00;10,0;0,020;0,126;;0;0,049;-0,026;349,64;74,509;-0,048;;;;0,000;;0;0,047;-0,048;152,638;-0,200;0,126;-0,074;332,52;31,523;-0,220;0,004;0,203;;;0,030;-0,017;184,161;-0,420;0,329;-0,091;5,20;0,449;901;405;301,75;0,134;0,130;0,264;#ÁVALOR!;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
12;08:00;07;2016;;35;23;9,7;354,39;77,976;-0,153;02:30;10,0;0,020;0,108;2445;264;0,049;-0,045;349,56;74,124;-0,385;09:00;10;;0,324;;0;0,047;-0,061;152,100;-0,538;0,432;-0,106;332,52;31,523;0,000;0,004;0,004;;;0,031;0,004;183,623;-0,538;0,436;-0,102;5,20;0,449;889;399;301,31;0,090;0,167;0,257;-0,007;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
13;08:00;07;2016;;35;23;10,5;354,35;77,774;-0,202;04:30;10,0;0,020;0,173;;0;0,053;-0,029;349,49;73,788;-0,336;09:00;10;;0,325;;0;0,050;-0,011;151,562;-0,538;0,498;-0,040;332,51;31,491;-0,032;0,004;0,004;;;0,034;-0,028;183,053;-0,570;0,502;-0,068;5,20;0,449;889;399;301,42;0,101;0,286;0,387;0,130;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
14;08:00;07;2016;;30;22;6,1;354,33;77,673;-0,101;00:30;10,0;0,020;0,042;;0;0,031;-0,059;349,41;73,406;-0,382;09:00;10;;0,363;;0;0,029;-0,019;151,079;-0,483;0,405;-0,078;332,46;31,335;-0,156;0,004;0,112;;;0,019;-0,044;182,414;-0,639;0,517;-0,122;5,20;0,449;884;397;301,73;0,132;0,277;0,409;0,022;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
15;08:00;07;2016;;28;22;6,5;354,29;77,470;-0,203;03:00;10,0;0,020;0,126;2434;0,307;0,033;-0,077;349,29;72,835;-0,571;15:00;10;;0,528;306;162;0,031;-0,043;150,305;-0,774;0,654;-0,120;332,45;31,303;-0,032;0,004;0,004;;;0,021;-0,028;181,608;-0,806;0,658;-0,148;5,20;0,449;878;394;301,80;0,141;0,528;0,669;0,260;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
16;08:00;07;2016;;28;21;9,5;354,25;77,269;-0,201;03:00;10,0;0,020;0,126;;0;0,048;-0,075;349,27;72,740;-0,095;01:30;10;;0,049;;0;0,045125;-0,046;150,009;-0,296;0,175;-0,121;332,44;31,272;-0,031;0,004;0,004;;;0,029;-0,027;181,281;-0,327;0,179;-0,148;5,20;0,449;;0;;;;;;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
17;08:00;07;2016;;27;19;9,1;354,21;77,067;-0,202;03:00;10,0;0,020;0,126;;0;0,046;-0,076;349,26;72,693;-0,047;;;;0,000;;0;0,04277;-0,047;149,760;-0,249;0,126;-0,123;332,35;30,990;-0,282;0,004;0,220;;;0,029;-0,062;180,750;-0,531;0,346;-0,185;5,20;0,449;;0;;;;;;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
18;08:00;07;2016;;27;20;8,7;354,17;76,866;-0,201;03:00;10,0;0,020;0,125;;0;0,044;-0,076;349,25;72,645;-0,048;;;;0,000;;0;0,042;-0,048;149,511;-0,249;0,125;-0,124;332,26;30,710;-0,280;0,004;0,220;;;0,027;-0,060;180,221;-0,529;0,345;-0,184;5,20;0,449;889;399;301,55;0,114;0,234;0,348;#ÁVALOR!;2,7;24;0;0,233;2,2;24;0;0,190;0,30;24;0;0,026;0;0,449;;;
19;08:00;07;2016;;28;21;9,0;354,13;76,665;-0,201;03:00;10,0;0,020;0,123;2469;304;0,045;-0,078;349,17;72,268;-0,377;09:00;10;;0,322;;0;0,042;-0,055;148,933;-0,578;0,445;-0,133;332,25;30,678;-0,032;0,004;0,004;;;0,029;-0,028;179,611;-0,610;0,449;-0,161;5,10;0,441;936;412;301,73;0,132;0,237;0,369;0,021;2,6;24;0;0,225;2,2;24;0;0,190;0,30;24;0;0,026;0;0,441;;;
20;08:00;07;2016;;32;23;8,0;354,10;76,514;-0,151;03:00;10,0;0,020;0,126;;0;0,040;-0,025;349,10;71,939;-0,329;09:00;10;;0,326;;0;0,038;-0,003;148,453;-0,480;0,452;-0,028;332,24;30,647;-0,031;0,004;0,004;;;0,025;-0,027;179,100;-0,511;0,456;-0,055;4,90;0,423;901;381;301,82;0,145;0,287;0,432;0,063;2,5;24;0;0,216;2,1;24;0;0,181;0,30;24;0;0,026;0;0,423;;;
21;08:00;07;2016;;32;24;12,4;354,08;76,414;-0,100;03:00;10,0;0,020;0,126;;0;0,062;0,026;349,00;71,471;-0,468;10:00;10;;0,361;;0;0,058;-0,107;147,885;-0,568;0,487;-0,081;332,23;30,616;-0,031;0,004;0,004;;;0,038;-0,027;178,501;-0,599;0,491;-0,108;4,50;0,423;;0;301,82;0,145;0,327;0,472;0,04;2,5;24;0;0,216;2,1;24;0;0,181;0,30;24;0;0,026;0;0,423;;;
22;08:00;07;2016;;37;22;9,6;354,06;76,314;-0,100;02:30;10,0;0,020;0,108;2469;267;0,048;0,008;348,88;70,913;-0,558;14:00;10;;0,499;;0;0,045;-0,059;147,227;-0,658;0,607;-0,051;332,22;30,585;-0,031;0,004;0,004;;;0,030;-0,027;177,812;-0,689;0,611;-0,078;4,80;0,415;;0;302,00;0,160;0,660;0,820;0,348;2,4;24;0;0,207;2,1;24;0;0,181;0,30;24;0;0,026;0;0,415;;;
23;08:00;07;2016;;34;22;9,0;354,05;76,264;-0,050;;;0,020;0,020;;0;0,045;-0,030;348,87;70,866;-0,047;1:00 a.Êm.;10;;0,038;;0;0,042;-0,009;147,130;-0,097;0,058;-0,039;332,22;30,585;0,000;0,004;0,004;;;0,028;0,004;177,715;-0,097;0,062;-0,035;4,80;0,415;;0;;;;;;2,4;24;0;0,207;2,1;24;0;0,181;0,30;24;0;0,026;0;0,415;;;
24;08:00;07;2016;;29;22;8,5;354,02;76,114;-0,150;03:00;10,0;0,020;0,126;;0;0,042;-0,024;348,86;70,820;-0,046;;;;0,000;;0;0,039;-0,046;146,934;-0,196;0,126;-0,070;332,17;30,429;-0,156;0,004;0,147;;;0,027;-0,009;177,363;-0,352;0,273;-0,079;4,80;0,415;;0;;;;;;2,4;24;0;0,207;2,1;24;0;0,181;0,30;24;0;0,026;0;0,415;;;
25;08:00;07;2016;;30;22;8,5;353,98;75,914;-0,200;03:00;10,0;0,020;0,126;2434;307;0,043;-0,074;348,86;70,820;0,000;;;;0,000;;0;0,039;0,000;146,734;-0,200;0,126;-0,074;332,07;30,118;-0,311;0,004;0,218;;;0,026;-0,093;176,852;-0,511;0,344;-0,167;4,40;0,380;913;347;301,81;0,143;0,108;0,251;#ÁVALOR!;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
26;08:00;07;2016;;31;23;12,0;353,95;75,765;-0,149;02:30;10,0;0,020;0,108;;0;0,060;-0,041;348,78;70,450;-0,370;09:00;10;;0,325;;0;0,055;-0,045;146,215;-0,519;0,433;-0,086;332,06;30,087;-0,031;0,004;0,004;;;0,037;-0,027;176,302;-0,550;0,437;-0,113;4,40;0,380;;0;301,32;0,091;0,108;0,199;-0,052;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
27;08:00;07;2016;;33;21;10,5;353,92;75,615;-0,150;02:30;10,0;0,020;0,108;;0;0,053;-0,042;348,70;70,082;-0,368;09:00;10;;0,324;;0;0,048;-0,044;145,697;-0,518;0,432;-0,086;332,05;30,056;-0,031;0,004;0,004;;;0,033;-0,027;175,753;-0,549;0,436;-0,113;4,40;0,380;;0;301,20;0,079;0,228;0,307;0,108;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
28;08:00;07;2016;;35;22;10,0;353,89;75,466;-0,149;02:30;10,0;0,020;0,108;;0;0,050;-0,041;348,62;69,716;-0,366;08:00;10;;0,290;;0;0,046;-0,076;145,182;-0,515;0,398;-0,117;332,04;30,025;-0,031;0,004;0,004;;;0,031;-0,027;175,207;-0,546;0,402;-0,144;4,40;0,380;842;320;300,92;0,055;0,350;0,405;0,098;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
29;08:00;07;2016;;33;23;8,5;353,86;75,317;-0,149;02:30;10,0;0,020;0,108;2434;263;0,042;-0,041;348,52;69,261;-0,455;12:00;10;;0,426;;0;0,039;-0,029;144,578;-0,604;0,534;-0,070;332,03;29,993;-0,032;0,004;0,004;;;0,027;-0,028;174,571;-0,636;0,538;-0,098;4,40;0,380;;0;301,47;0,106;0,476;0,582;0,177;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
30;08:00;07;2016;;33;22;10,0;353,84;75,218;-0,099;02:30;10,0;0,020;0,108;;0;0,049;0,009;348,51;69,216;-0,045;1:00 a.Êm.;10;;0,038;;0;0,045;-0,007;144,434;-0,144;0,146;0,002;332,02;29,962;-0,031;0,004;0,004;;;0,031;-0,027;174,396;-0,175;0,150;-0,025;4,40;0,380;;0;;;;;;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
31;08:00;07;2016;;34;21;9,0;353,81;75,069;-0,149;02:30;10,0;0,020;0,108;;0;0,045;-0,041;348,51;69,216;0,000;;;;0,000;;0;0,0414;0,000;144,285;-0,149;0,108;-0,041;331,94;29,713;-0,249;0,004;0,181;;;0,028;-0,068;173,998;-0,398;0,289;-0,109;4,40;0,380;;0;;;;;;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
1;8:00;08;2016;;34;20;6,1;353,78;74,920;-0,198;02:30;10,0;0,020;0,108;;0;0,040;-0,090;348,50;69,170;-0,046;;;;0,000;;0;0,028;-0,046;144,090;-0,195;0,108;-0,087;331,88;29,524;-0,189;0,004;0,181;;;0,019;-0,008;173,614;-0,384;0,289;-0,095;4,40;0,380;987;375;301,38;0,097;0,253;0,350;0,350;2,0;24;0;0,173;2,1;24;0;0,181;0,30;24;0;0,026;0;0,380;;;
