Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion;;;;;;;;;;;;;
31;8:00;07;2014;;32;22;8,6;359,99;110,224;-0,131;3:00;9,0;0,020;0,117;;0;0,056;-0,014;359,44;132,393;-0,356;9:32;9;;0,309;;0;0,061232;-0,047;242,617;-0,487;0,426;-0,061;337,03;47,619;-0,040;0,004;0,004;;;0,034;-0,036;290,236;-0,527;0,430;-0,097;4,8;0,415;796;330;301,91;0,157;0,394;0,551;0,046;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
1;8:00;08;2014;;32;21;6,9;359,97;110,093;-0,131;3:00;9,0;0,020;0,117;1989;233;0,045;-0,014;359,38;131,967;-0,426;13:00;9;;0,421;339;143;0,049;-0,005;242,060;-0,557;0,538;-0,019;337,02;47,579;-0,040;0,004;0,004;;;0,028;-0,036;289,639;-0,597;0,542;-0,055;4,80;0,415;807;335;302,10;0,160;0,462;0,622;0,071;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
2;8:00;08;2014;;28;18;4,8;359,94;109,896;-0,197;3:00;9,0;0,020;0,117;;0;0,032;-0,080;359,34;131,683;-0,284;5:30;9;;0,178;;0;0,034;-0,106;241,579;-0,481;0,295;-0,186;337,01;47,540;-0,039;0,004;0,004;;;0,019;-0,035;289,119;-0,520;0,299;-0,221;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
3;8:00;08;2014;;28;18;4,8;359,92;109,766;-0,130;3:00;9,0;0,020;0,117;;0;0,031;-0,013;359,33;131,612;-0,071;;;;0,000;;0;0,034;-0,071;241,378;-0,201;0,117;-0,084;336,95;47,302;-0,238;0,004;0,223;;;0,019;-0,015;288,680;-0,439;0,340;-0,099;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
4;8:00;08;2014;;32;19;8,5;359,90;109,635;-0,131;3:00;9,0;0,020;0,117;;0;0,056;-0,014;359,32;131,541;-0,071;;;;0,000;;0;0,060;-0,071;241,176;-0,202;0,117;-0,085;336,88;47,024;-0,278;0,004;0,223;;;0,034;-0,055;288,200;-0,480;0,340;-0,140;4,80;0,415;819;340;301,90;0,156;0,267;0,423;#ÁVALOR!;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
5;8:00;08;2014;;34;20;7,9;359,88;109,505;-0,130;3:00;9,0;0,020;0,117;;0;0,051;-0,013;359,27;131,188;-0,353;9:30;9;;0,308;;0;0,056;-0,045;240,693;-0,483;0,425;-0,058;336,88;47,024;0,000;0,004;0,004;;;0,031;0,004;287,717;-0,483;0,429;-0,054;4,80;0,415;831;345;302,02;0,160;0,226;0,386;-0,037;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
6;8:00;08;2014;;34;19;8,2;359,86;109,375;-0,130;3:00;9,0;0,020;0,117;;0;0,053;-0,013;359,22;130,834;-0,354;9:30;9;;0,308;;0;0,058;-0,046;240,209;-0,484;0,425;-0,059;336,87;46,985;-0,039;0,004;0,004;;;0,032;-0,035;287,194;-0,523;0,429;-0,094;4,80;0,415;807;335;301,90;0,156;0,173;0,329;-0,057;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
7;8:00;08;2014;;34;19;6,9;359,83;109,179;-0,196;2:32;9,0;0,020;0,102;;0;0,045;-0,094;359,16;130,412;-0,422;12:10;9;;0,394;;0;0,049;-0,028;239,591;-0,618;0,496;-0,122;336,86;46,945;-0,040;0,004;0,004;;;0,028;-0,036;286,536;-0,658;0,500;-0,158;4,80;0,415;784;325;301,91;0,157;0,215;0,372;0,043;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
8;8:00;08;2014;;34;22;8,4;359,82;109,114;-0,065;2:05;9,0;0,020;0,087;;0;0,055;0,022;359,10;129,990;-0,422;14:20;9;;0,464;;0;0,059;0,042;239,104;-0,487;0,551;0,064;336,85;46,906;-0,039;0,004;0,004;;;0,033;-0,035;286,010;-0,526;0,555;0,029;4,80;0,415;725;301;302,10;0,160;0,360;0,520;0,148;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
9;8:00;08;2014;;34;19;7,8;359,80;108,984;-0,130;3:00;9,0;0,020;0,117;;0;0,051;-0,013;359,07;129,779;-0,211;5:30;9;;0,178;319;57;0,055;-0,033;238,763;-0,341;0,295;-0,046;336,84;46,866;-0,040;0,004;0,004;;;0,031;-0,036;285,629;-0,381;0,299;-0,082;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
10;8:00;08;2014;;34;18;8,0;359,77;108,790;-0,194;3:00;9,0;0,020;0,117;;0;0,052;-0,077;359,06;129,709;-0,070;;;;0,000;;0;0,056;-0,070;238,499;-0,264;0,117;-0,147;336,78;46,630;-0,236;0,004;0,249;;;0,031;0,013;285,129;-0,500;0,366;-0,134;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
11;8:00;08;2014;;35;21;7,7;359,75;108,660;-0,130;3:00;9,0;0,020;0,117;;0;0,050;-0,013;359,05;129,639;-0,070;;;;0,000;;0;0,054;-0,070;238,299;-0,200;0,117;-0,083;336,73;46,433;-0,197;0,004;0,249;;;0,030;0,052;284,732;-0,397;0,366;-0,031;4,80;0,415;807;335;301,90;0,156;0,154;0,310;#ÁVALOR!;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
12;8:00;08;2014;;34;22;7,5;359,72;108,466;-0,194;3:00;9,0;0,020;0,117;;0;0,049;-0,077;359,01;129,359;-0,280;10:00;9;;0,324;;0;0,052;0,044;237,825;-0,474;0,441;-0,033;336,72;46,394;-0,039;0,004;0,004;;;0,029;-0,035;284,219;-0,513;0,445;-0,068;4,80;0,415;796;330;301,91;0,157;0,160;0,317;0,007;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
13;8:00;08;2014;;34;22;7,5;359,70;108,336;-0,130;3:00;9,0;0,020;0,117;;0;0,049;-0,013;358,95;128,939;-0,420;10:00;9;;0,324;;0;0,053;-0,096;237,275;-0,550;0,441;-0,109;336,71;46,355;-0,039;0,004;0,004;;;0,029;-0,035;283,630;-0,589;0,445;-0,144;4,80;0,415;819;340;301,91;0,157;0,170;0,327;0,01;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
14;8:00;08;2014;;33;19;8,0;359,68;108,207;-0,129;3:00;9,0;0,020;0,117;2036;238;0,052;-0,012;358,88;128,451;-0,488;14:00;9;;0,454;;0;0,056;-0,034;236,658;-0,617;0,571;-0,046;336,70;46,316;-0,039;0,004;0,004;;;0,031;-0,035;282,974;-0,656;0,575;-0,081;4,80;0,415;854;354;302,09;0,160;0,258;0,418;0,091;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
15;8:00;08;2014;;30;19;5,0;359,66;108,078;-0,129;3:00;9,0;0,020;0,117;;0;0,032;-0,012;358,84;128,173;-0,278;6:00;9;;0,194;;0;0,035;-0,084;236,251;-0,407;0,311;-0,096;336,69;46,276;-0,040;0,004;0,004;;;0,020;-0,036;282,527;-0,447;0,315;-0,132;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
16;8:00;08;2014;;29;20;6,5;359,63;107,885;-0,193;4:00;9,0;0,020;0,150;;0;0,042;-0,043;358,84;128,173;0,000;;;;0,000;;0;0,04485;0,000;236,058;-0,193;0,150;-0,043;336,62;46,002;-0,274;0,004;0,299;;;0,025;0,025;282,060;-0,467;0,449;-0,018;4,80;0,415;;0;;;;;;1,9;24;0;0,164;2,6;24;0;0,225;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
17;8:00;08;2014;;29;22;7,0;359,60;107,691;-0,194;4:00;9,0;0,020;0,150;;0;0,045;-0,044;358,83;128,104;-0,069;;;;0,000;;0;0,0483;-0,069;235,795;-0,263;0,150;-0,113;336,54;45,690;-0,312;0,004;0,299;;;0,027;-0,013;281,485;-0,575;0,449;-0,126;3,10;0,268;;0;;;;;;1,9;24;0;0,164;0,9;24;0;0,078;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
18;8:00;08;2014;;26;23;8,5;359,56;107,434;-0,257;4:00;9,0;0,020;0,150;;0;0,055;-0,107;358,82;128,034;-0,070;;;;0,000;;0;0,060;-0,070;235,468;-0,327;0,150;-0,177;336,47;45,417;-0,273;0,004;0,299;;;0,033;0,026;280,885;-0,600;0,449;-0,151;3,10;0,268;796;213;301,89;0,155;0,443;0,598;#ÁVALOR!;1,9;24;0;0,164;0,9;24;0;0,078;0,30;24;0;0,026;0;0,268;;;;;;;;;;;;;;;;
19;8:00;08;2014;;30;20;8,5;359,55;107,370;-0,064;;;0,020;0,020;2048;41;0,054;-0,044;358,79;127,826;-0,208;5:00;9;;0,162;;0;0,059;-0,046;235,196;-0,272;0,182;-0,090;336,45;45,340;-0,077;0,004;0,004;;;0,033;-0,073;280,536;-0,349;0,186;-0,163;5,10;0,401;878;352;301,92;0,158;0,156;0,314;-0,284;1,9;24;0;0,164;2,9;18,5;0;0,211;0,30;24;0;0,026;0;0,401;;;;;;;;;;;;;;;;
20;8:00;08;2014;;32;18;7,4;359,53;107,242;-0,128;3:00;9,0;0,020;0,117;;0;0,047;-0,011;358,72;127,341;-0,485;12:00;9;;0,389;;0;0,051;-0,096;234,583;-0,613;0,506;-0,107;336,44;45,301;-0,039;0,004;0,004;;;0,029;-0,035;279,884;-0,652;0,51;-0,142;5,10;0,441;760;335;301,92;0,158;0,288;0,446;0,132;1,9;24;0;0,164;2,9;24;0;0,251;0,30;24;0;0,026;0;0,441;;;;;;;;;;;;;;;;
21;8:00;08;2014;;32;18;6,2;359,51;107,113;-0,129;3:00;9,0;0,020;0,117;;0;0,040;-0,012;358,67;126,995;-0,346;10:00;9;;0,324;;0;0,043;-0,022;234,108;-0,475;0,441;-0,034;336,44;45,301;0,000;0,004;0,004;;;0,024;0,004;279,409;-0,475;0,445;-0,030;4,90;0,426;772;329;301,91;0,157;0,276;0,433;-0,013;1,9;24;0;0,164;2,7;20,5;0;0,236;0,30;24;0;0,026;0;0,426;;;;;;;;;;;;;;;;
22;8:00;08;2014;;33;19;6,4;359,48;106,921;-0,192;3:00;9,0;0,020;0,117;;0;0,041;-0,075;358,61;126,581;-0,414;15:00;9;;0,486;;0;0,044;0,072;233,502;-0,606;0,603;-0,003;336,43;45,262;-0,039;0,004;0,004;;;0,025;-0,035;278,764;-0,645;0,607;-0,038;4,90;0,423;772;327;302,09;0,160;0,398;0,558;0,125;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
23;8:00;08;2014;;33;19;7,6;359,46;106,793;-0,128;3:00;9,0;0,020;0,117;;0;0,049;-0,011;358,58;126,375;-0,206;5:00;9;;0,162;;0;0,052;-0,044;233,168;-0,334;0,279;-0,055;336,42;45,223;-0,039;0,004;0,004;;;0,030;-0,035;278,391;-0,373;0,283;-0,090;4,90;0,423;;0;;;;;;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
24;8:00;08;2014;;30;20;6,4;359,43;106,602;-0,191;4:00;9,0;0,020;0,150;;0;0,041;-0,041;358,57;126,306;-0,069;;;;0,000;;0;0,044;-0,069;232,908;-0,260;0,150;-0,110;336,34;44,914;-0,309;0,004;0,301;;;0,025;-0,008;277,822;-0,569;0,451;-0,118;4,90;0,423;;0;;;;;;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
25;8:00;08;2014;;30;22;6,6;359,40;106,410;-0,192;4:00;9,0;0,020;0,150;;0;0,042;-0,042;358,57;126,306;0,000;;;;0,000;;0;0,046;0,000;232,716;-0,192;0,150;-0,042;336,28;44,682;-0,232;0,004;0,301;;;0,026;0,069;277,398;-0,424;0,451;0,027;4,90;0,423;831;352;301,25;0,084;0,315;0,399;#ÁVALOR!;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
26;8:00;08;2014;;33;20;8,9;359,38;106,283;-0,127;3:00;9,0;0,020;0,117;;0;0,057;-0,010;358,51;125,894;-0,412;10:00;9;;0,324;;0;0,061;-0,088;232,177;-0,539;0,441;-0,098;336,27;44,644;-0,038;0,004;0,004;;;0,034;-0,034;276,821;-0,577;0,445;-0,132;4,90;0,423;760;322;301,15;0,074;0,351;0,425;0,026;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
27;8:00;08;2014;;35;19;7,1;359,36;106,156;-0,127;3:00;9,0;0,020;0,117;;0;0,045;-0,010;358,46;125,551;-0,343;10:00;9;;0,324;;0;0,049;-0,019;231,707;-0,470;0,441;-0,029;336,26;44,605;-0,039;0,004;0,004;;;0,028;-0,035;276,312;-0,509;0,445;-0,064;4,90;0,423;807;342;301,66;0,125;0,291;0,416;-0,009;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
28;8:00;08;2014;;36;21;6,9;359,33;105,965;-0,191;3:00;9,0;0,020;0,117;1931;226;0,044;-0,074;358,42;125,277;-0,274;10:00;9;;0,324;;0;0,047;0,050;231,242;-0,465;0,441;-0,024;336,25;44,567;-0,038;0,004;0,004;;;0,026;-0,034;275,809;-0,503;0,445;-0,058;4,90;0,423;796;337;301,83;0,146;0,309;0,455;0,039;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
29;8:00;08;2014;;34;22;7,3;359,31;105,838;-0,127;3:00;9,0;0,020;0,117;;0;0,046;-0,010;358,34;124,731;-0,546;15:00;9;;0,486;;0;0,050;-0,060;230,569;-0,673;0,603;-0,070;336,24;44,528;-0,039;0,004;0,004;;;0,028;-0,035;275,097;-0,712;0,607;-0,105;4,90;0,423;796;337;302,01;0,160;0,423;0,583;0,128;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
30;8:00;08;2014;;35;22;6,2;359,29;105,711;-0,127;3:00;9,0;0,020;0,117;;0;0,039;-0,010;358,31;124,527;-0,204;5:00;9;;0,162;;0;0,042;-0,042;230,238;-0,331;0,279;-0,052;336,23;44,490;-0,038;0,004;0,004;;;0,024;-0,034;274,728;-0,369;0,283;-0,086;4,90;0,423;;0;;;;;;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
31;8:00;08;2014;;34;22;6,5;359,27;105,584;-0,127;3:00;9,0;0,020;0,117;;0;0,041;-0,010;358,30;124,459;-0,068;;;;0,000;;;0,0442;-0,068;230,043;-0,195;0,117;-0,078;336,17;44,259;-0,231;0,004;0,207;;;0,025;-0,024;274,302;-0,426;0,324;-0,102;4,90;0,423;;0;;;;;;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
1;8:00;09;2014;;30;22;5,9;359,24;105,394;-0,190;4:00;9,0;0,020;0,150;;0;0,037;-0,040;358,30;124,459;0,000;;;;0,000;;0;0,040;0,000;229,853;-0,190;0,150;-0,040;336,14;44,144;-0,115;0,004;0,247;;;0,023;0,132;273,997;-0,305;0,397;0,092;4,90;0,423;796;337;300,51;0,023;0,386;0,409;0,409;1,9;24;0;0,164;2,7;24;0;0,233;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
2;8:00;09;2014;;32;23;8,0;359,21;105,204;-0,190;3:00;9,0;0,020;0,117;;0;0,051;-0,073;358,26;124,187;-0,272;9:30;9;;0,308;;0;0,054;0,036;229,391;-0,462;0,425;-0,037;336,10;43,991;-0,153;0,004;0,004;;;0,031;-0,149;273,382;-0,615;0,429;-0,186;4,70;0,407;761;310;301,01;0,062;0,371;0,433;0,024;1,8;23;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,407;;;;;;;;;;;;;;;;
3;8:00;09;2014;;34;22;8,5;359,19;105,078;-0,126;3:00;9,0;0,020;0,117;;0;0,054;-0,009;358,21;123,848;-0,339;9:30;9;;0,308;;0;0,058;-0,031;228,926;-0,465;0,425;-0,040;336,09;43,953;-0,038;0,004;0,004;;;0,032;-0,034;272,879;-0,503;0,429;-0,074;4,70;0,406;772;313;301,21;0,080;0,375;0,455;0,022;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
4;8:00;09;2014;;34;21;6,8;359,17;104,952;-0,126;3:00;9,0;0,020;0,117;;0;0,043;-0,009;358,16;123,509;-0,339;9:30;9;;0,308;;0;0,046;-0,031;228,461;-0,465;0,425;-0,040;336,09;43,953;0,000;0,004;0,004;;;0,026;0,004;272,414;-0,465;0,429;-0,036;4,70;0,406;796;323;300,52;0,024;0,491;0,515;0,060;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
5;8:00;09;2014;;33;21;6,6;359,14;104,763;-0,189;3:00;9,0;0,020;0,117;;0;0,042;-0,072;358,09;123,036;-0,473;14:30;9;;0,463;316;146;0,045;-0,010;227,799;-0,662;0,580;-0,082;336,08;43,915;-0,038;0,004;0,004;;;0,025;-0,034;271,714;-0,700;0,584;-0,116;4,90;0,420;796;334;301,39;0,098;0,525;0,623;0,108;2,0;24;0;0,169;2,6;24;0;0,225;0,30;24;0;0,026;0;0,420;;;;;;;;;;;;;;;;
6;8:00;09;2014;;32;21;5,0;359,11;104,574;-0,189;3:00;9,0;0,020;0,117;;0;0,032;-0,072;358,07;122,901;-0,135;5,00;9;;0,162;;0;0,034;0,027;227,475;-0,324;0,279;-0,045;336,06;43,839;-0,076;0,004;0,004;;;0,019;-0,072;271,314;-0,400;0,283;-0,117;4,90;0,423;;0;;;;;;2,0;24;0;0,173;2,6;24;0;0,225;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
7;8:00;09;2014;;31;20;4,8;359,09;104,448;-0,126;3:00;9,0;0,020;0,117;;0;0,030;-0,009;358,06;122,834;-0,067;;;;0,000;;0;0,032;-0,067;227,282;-0,193;0,117;-0,076;336,00;43,610;-0,229;0,004;0,206;;;0,018;-0,023;270,892;-0,422;0,323;-0,099;4,90;0,423;;0;;;;;;2,0;24;0;0,173;2,6;24;0;0,225;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
8;8:00;09;2014;;29;20;5,1;359,07;104,322;-0,126;3:00;9,0;0,020;0,117;;0;0,032;-0,009;358,05;122,767;-0,067;;;;0,000;;0;0,034;-0,067;227,089;-0,193;0,117;-0,076;335,92;43,306;-0,304;0,004;0,246;;;0,019;-0,058;270,395;-0,497;0,363;-0,134;4,90;0,423;;0;;;;;;2,0;24;0;0,173;2,6;24;0;0,225;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
9;8:00;09;2014;;29;19;4,2;359,04;104,134;-0,188;4:00;9,0;0,020;0,150;1966;295;0,026;-0,038;358,04;122,699;-0,068;;;;0,000;;0;0,029;-0,068;226,833;-0,256;0,150;-0,106;335,84;43,004;-0,302;0,004;0,246;;;0,016;-0,056;269,837;-0,558;0,396;-0,162;4,90;0,423;;0;300,76;0,041;0,410;0,451;#ÁVALOR!;2,0;24;0;0,173;2,6;24;0;0,225;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
10;8:00;09;2014;;31;18;6,0;359,02;104,009;-0,125;3:00;9,0;0,020;0,117;;0;0,037;-0,008;357,98;122,296;-0,403;9:30;9;;0,308;;0;0,040;-0,095;226,305;-0,528;0,425;-0,103;335,83;42,966;-0,038;0,004;0,004;;;0,023;-0,034;269,271;-0,566;0,429;-0,137;4,90;0,423;807;342;301,90;0,156;0,233;0,389;-0,062;2,0;24;0;0,173;2,6;24;0;0,225;0,30;24;0;0,026;0;0,423;;;;;;;;;;;;;;;;
11;8:00;09;2014;;31;18;6,0;359,01;103,946;-0,063;;;0,020;0,020;;0;0,038;-0,043;357,92;121,893;-0,403;12:30;9;;0,405;;0;0,040;0,002;225,839;-0,466;0,425;-0,041;335,82;42,928;-0,038;0,004;0,004;;;0,023;-0,034;268,767;-0,504;0,429;-0,075;4,70;0,409;620;253;300,74;0,040;0,412;0,452;0,063;1,8;20;0;0,158;2,6;24;0;0,225;0,30;24;0;0,026;0;0,409;;;;;;;;;;;;;;;;
12;8:00;09;2014;;29;19;4,0;359,00;103,883;-0,063;3:00;9,0;0,020;0,117;;0;0,025;0,054;357,84;121,358;-0,535;14:30;9;;0,470;;0;0,027;-0,065;225,241;-0,598;0,587;-0,011;335,81;42,890;-0,038;0,004;0,004;;;0,015;-0,034;268,131;-0,636;0,591;-0,045;4,80;0,411;714;294;301,64;0,123;0,500;0,623;0,171;1,8;24;0;0,156;2,7;24;0;0,230;0,30;24;0;0,026;0;0,411;;;;;;;;;;;;;;;;
13;8:00;09;2014;;30;19;6,0;358,98;103,758;-0,125;3:00;9,0;0,020;0,117;;0;0,038;-0,008;357,82;121,225;-0,133;5:00;9;;0,162;;0;0,040;0,029;224,983;-0,258;0,279;0,021;335,81;42,890;0,000;0,004;0,004;;;0,022;0,004;267,873;-0,258;0,283;0,025;4,80;0,415;;0;;;;;;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
14;8:00;09;2014;;30;19;4,2;358,95;103,571;-0,187;3:00;9,0;0,020;0,117;;0;0,026;-0,070;357,81;121,158;-0,067;;;;0,000;;0;0,028;-0,067;224,729;-0,254;0,117;-0,137;335,74;42,627;-0,263;0,004;0,204;;;0,016;-0,059;267,356;-0,517;0,321;-0,196;4,80;0,415;;0;;;;;;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
15;8:00;09;2014;;30;19;6,1;358,93;103,446;-0,125;3:30;9,0;0,020;0,133;;0;0,038;0,008;357,81;121,158;0,000;;;;0,000;;0;0,041;0,000;224,604;-0,125;0,133;0,008;335,66;42,327;-0,300;0,004;0,245;;;0,023;-0,055;266,931;-0,425;0,378;-0,047;4,80;0,415;761;316;301,65;0,124;0,337;0,461;#ÁVALOR!;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
16;8:00;09;2014;;29;18;5,2;358,91;103,321;-0,125;2:30;9,0;0,020;0,101;;0;0,033;-0,024;357,77;120,891;-0,267;9:00;9;;0,292;;0;0,03471;0,025;224,212;-0,392;0,393;0,001;335,65;42,290;-0,037;0,004;0,004;;;0,019;-0,033;266,502;-0,429;0,397;-0,032;4,80;0,415;737;306;301,25;0,084;0,331;0,415;-0,046;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
17;8:00;09;2014;;28;20;5,5;358,88;103,135;-0,186;2:30;9,0;0,020;0,101;;0;0,034;-0,085;357,70;120,426;-0,465;9:00;9;;0,292;;0;0,036535714;-0,173;223,561;-0,651;0,393;-0,258;335,65;42,290;0,000;0,004;0,004;;;0,021;0,004;265,851;-0,651;0,397;-0,254;4,80;0,415;924;383;301,90;0,156;0,070;0,226;-0,189;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
18;8:00;09;2014;1,4;23;16;1,4;358,87;103,072;-0,063;2:30;9,0;0,020;0,101;;0;0,009;0,038;357,66;120,161;-0,265;9:00;9;;0,292;;0;0,009;0,027;223,233;-0,328;0,393;0,065;335,64;42,252;-0,038;0,004;0,004;;;0,005;-0,034;265,485;-0,366;0,397;0,031;4,80;0,415;772;320;301,89;0,155;0,153;0,308;0,082;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;;;;;;;;;;;;;;
19;8:00;09;2014;;25;15;1,9;358,84;102,886;-0,186;3:00;9,0;0,020;0,117;;0;0,012;-0,069;357,59;119,697;-0,464;13:00;9;;0,421;;0;0,013;-0,043;222,583;-0,650;0,538;-0,112;335,64;42,252;0,000;0,004;0,004;;;0,007;0,004;264,835;-0,650;0,542;-0,108;4,70;0,406;784;318;301,64;0,123;0,362;0,485;0,177;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;;;;;;;;;;;;;;
20;8:00;09;2014;;25;15;2,3;358,80;102,638;-0,248;3:00;9,0;0,020;0,117;;0;0,014;-0,131;357,58;119,631;-0,066;5:00;9;;0,162;;0;0,015;0,096;222,269;-0,314;0,279;-0,035;335,64;42,252;0,000;0,004;0,004;;;0,009;0,004;264,521;-0,314;0,283;-0,031;4,60;0,370;;0;;;;;;1,8;24;0;0,156;2,5;21;0;0,189;0,30;24;0;0,026;0;0,370;;;;;;;;;;;;;;;;
