Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
11;8:00;06;2012;;31;21;8,6;359,45;106,730;-0,191;3:57;9;0,020;0,148;2100;311;0,055;-0,043;357,85;121,425;0,000;;;;0,000;;0;0,058;0,000;228,155;-0,191;0,148;-0,043;334,98;39,828;-0,289;0,004;0,228;25;6;0,031;-0,061;267,983;-0,480;0,376;-0,104;4,4;0,380;831;316;301,43;0,102;0,111;0,213;#ÁVALOR!;1,8;24;0;0,156;2,3;24;0;0,199;0,3;24;0;0,026;0;0,380;;;
12;8:00;06;2012;;29;16;9,1;359,42;106,538;-0,192;4:00;9;0,020;0,150;2106;316;0,058;-0,042;357,80;121,091;-0,334;9:44;9;;0,308;234;72;0,061;-0,026;227,629;-0,526;0,458;-0,068;334,97;39,792;-0,036;0,004;0,013;25;0;0,033;-0,023;267,421;-0,562;0,471;-0,091;4,4;0,380;831;316;301,35;0,094;0,250;0,344;0,131;1,8;24;0;0,156;2,3;24;0;0,199;0,3;24;0;0,026;0;0,380;;;
13;8:00;06;2012;;28;15;7,7;359,39;106,347;-0,191;3:00;9;0,020;0,113;2092;236;0,049;-0,078;357,75;120,758;-0,333;9:50;9;;0,317;234;74;0,051;-0,016;227,105;-0,524;0,430;-0,094;334,96;39,756;-0,036;0,004;0,004;25;0;0,028;-0,032;266,861;-0,560;0,434;-0,126;4,5;0,389;810;315;301,10;0,070;0,307;0,377;0,033;1,8;24;0;0,156;2,4;24;0;0,207;0,3;24;0;0,026;0;0,389;;;
14;8:00;06;2012;;26;15;10,0;359,38;106,283;-0,064;;;0,020;0,020;2077;42;0,064;-0,044;357,70;120,426;-0,332;9:50;9;;0,317;234;74;0,066;-0,015;226,709;-0,396;0,337;-0,059;334,95;39,720;-0,036;0,004;0,004;25;0;0,036;-0,032;266,429;-0,432;0,341;-0,091;4,6;0,397;796;316;301,23;0,082;0,218;0,300;-0,077;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
15;8:00;06;2012;;28;18;9,0;359,35;106,092;-0,191;3:00;9;0,020;0,116;2047;237;0,057;-0,075;357,63;119,962;-0,464;11:14;9;;0,361;234;84;0,060;-0,103;226,054;-0,655;0,477;-0,178;334,94;39,684;-0,036;0,004;0,004;25;0;0,032;-0,032;265,738;-0,691;0,481;-0,210;4,6;0,397;807;321;300,85;0,048;0,315;0,363;0,063;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
16;8:00;06;2012;;31;18;6,1;359,31;105,838;-0,254;6:04;9;0,020;0,210;2539;533;0,039;-0,044;357,63;119,962;0,000;;;;0,000;;0;0,040;0,000;225,800;-0,254;0,210;-0,044;334,93;39,648;-0,036;0,004;0,004;25;0;0,022;-0,032;265,448;-0,290;0,214;-0,076;4,6;0,397;870;346;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
17;8:00;06;2012;;34;18;6,1;359,31;105,838;0,000;;;0,020;0,020;2030;41;0,039;0,020;357,63;119,962;0,000;;;;0,000;;0;0,040;0,000;225,800;0,000;0,020;0,020;334,85;39,360;-0,288;0,004;0,277;25;7;0,022;-0,011;265,160;-0,288;0,297;0,009;4,6;0,397;950;378;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
18;8:00;06;2012;;30;19;10,0;359,27;105,584;-0,254;5:30;9;0,020;0,192;2020;388;0,063;-0,062;357,62;119,896;-0,066;;;;0,000;;0;0,066;-0,066;225,480;-0,320;0,192;-0,128;334,79;39,145;-0,215;0,004;0,192;25;5;0,036;-0,023;264,625;-0,535;0,384;-0,151;4,6;0,397;1006;400;300,87;0,050;-0,087;-0,037;#ÁVALOR!;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
19;8:00;06;2012;;31;19;8,2;359,26;105,521;-0,063;;;0,020;0,020;2012;40;0,052;-0,043;357,53;119,301;-0,595;17:10;9;;0,556;234;130;0,054;-0,039;224,822;-0,658;0,576;-0,082;334,79;39,145;0,000;0,004;0,004;25;0;0,029;0,004;263,967;-0,658;0,580;-0,078;4,6;0,397;585;233;301,87;0,152;0,024;0,176;0,213;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
20;8:00;06;2012;;30;18;7,4;359,24;105,394;-0,127;3:15;9;0,020;0,121;2012;243;0,047;-0,006;357,48;118,972;-0,329;9:09;9;;0,291;234;68;0,049;-0,038;224,366;-0,456;0,412;-0,044;334,78;39,110;-0,035;0,004;0,004;25;0;0,026;-0,031;263,476;-0,491;0,416;-0,075;4,6;0,397;700;278;301,65;0,124;0,048;0,172;-0,004;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
21;8:00;06;2012;;32;18;9,2;359,20;105,141;-0,253;5:53;9;0,020;0,197;2012;396;0,058;-0,056;357,42;118,577;-0,395;9:37;9;;0,302;234;71;0,060566667;-0,093;223,718;-0,648;0,499;-0,149;334,77;39,074;-0,036;0,004;0,004;25;0;0,033;-0,032;262,792;-0,684;0,503;-0,181;4,6;0,397;924;367;301,35;0,094;0,170;0,264;0,092;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
22;8:00;06;2012;;30;18;6,8;359,17;104,952;-0,189;4:00;9;0,020;0,149;2574;384;0,043;-0,040;357,36;118,184;-0,393;11:00;9;;0,349;234;82;0,045;-0,044;223,136;-0,582;0,498;-0,084;334,76;39,038;-0,036;0,004;0,004;25;0;0,024;-0,032;262,174;-0,618;0,502;-0,116;4,6;0,397;831;330;301,40;0,099;0,268;0,367;0,103;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
23;8:00;06;2012;;34;20;9,4;359,14;104,763;-0,189;4:28;9;0,020;0,166;2050;340;0,059;-0,023;357,34;118,053;-0,131;5:00;9;;0,159;234;37;0,062;0,028;222,816;-0,320;0,325;0,005;334,75;39,003;-0,035;0,004;0,004;25;0;0,033;-0,031;261,819;-0,355;0,329;-0,026;4,6;0,397;880;350;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
24;8:00;06;2012;;34;20;10,6;359,13;104,700;-0,063;;;0,020;0,020;2070;41;0,067;-0,043;357,34;118,053;0,000;;;;0,000;;0;0,069;0,000;222,753;-0,063;0,020;-0,043;334,67;38,718;-0,285;0,004;0,222;25;6;0,038;-0,063;261,471;-0,348;0,242;-0,106;4,6;0,397;900;358;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
25;8:00;06;2012;;33;23;9,6;359,10;104,511;-0,189;5:01;9;0,020;0,182;2094;381;0,060;-0,007;357,34;118,053;0,000;;;;0,000;;0;0,062;0,000;222,564;-0,189;0,182;-0,007;334,58;38,399;-0,319;0,004;0,266;25;7;0,034;-0,053;260,963;-0,508;0,448;-0,060;4,6;0,397;936;372;301,04;0,065;0,117;0,182;#ÁVALOR!;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
26;8:00;06;2012;;31;26;10,7;359,07;104,322;-0,189;3:00;9;0,020;0,116;2060;239;0,067;-0,073;357,28;117,661;-0,392;9:10;9;;0,292;234;68;0,070;-0,100;221,983;-0,581;0,408;-0,173;334,57;38,364;-0,035;0,004;0,004;25;0;0,037;-0,031;260,347;-0,616;0,412;-0,204;4,6;0,397;819;326;301,80;0,141;0,026;0,167;-0,015;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
27;8:00;06;2012;;33;26;11,7;359,04;104,134;-0,188;4:10;9;0,020;0,151;2036;307;0,073;-0,037;357,24;117,400;-0,261;9:00;9;;0,288;234;67;0,0763425;0,027;221,534;-0,449;0,439;-0,010;334,56;38,328;-0,036;0,004;0,004;25;0;0,042;-0,032;259,862;-0,485;0,443;-0,042;4,6;0,397;830;330;301,58;0,117;0,066;0,183;0,016;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
28;8:00;06;2012;;35;23;12,9;359,01;103,946;-0,188;3:00;9;0,020;0,116;2036;236;0,081;-0,072;357,19;117,075;-0,325;8:50;9;;0,282;234;66;0,084;-0,043;221,021;-0,513;0,398;-0,115;334,55;38,293;-0,035;0,004;0,004;25;0;0,045;-0,031;259,314;-0,548;0,402;-0,146;4,6;0,397;842;335;301,55;0,114;0,075;0,189;0,006;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
29;8:00;06;2012;;36;22;8,5;358,99;103,821;-0,125;3:00;9;0,020;0,116;2562;297;0,053;-0,009;357,13;116,685;-0,390;11:05;9;;0,357;234;84;0,055;-0,033;220,506;-0,515;0,473;-0,042;334,55;38,293;0,000;0,004;0,004;25;0;0,030;0,004;258,799;-0,515;0,477;-0,038;4,6;0,397;913;363;301,28;0,087;0,172;0,259;0,07;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
30;8:00;06;2012;;34;20;10,6;358,96;103,633;-0,188;3:30;9;0,020;0,133;2036;271;0,066;-0,055;357,09;116,426;-0,259;5:17;9;;0,171;234;40;0,068635;-0,088;220,059;-0,447;0,304;-0,143;334,54;38,258;-0,035;0,004;0,004;25;0;0,037;-0,031;258,317;-0,482;0,308;-0,174;4,6;0,397;920;366;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
1;8:00;07;2012;;29;21;8,0;358,93;103,446;-0,187;04:00;9;0,020;0,150;2094;314;0,050;-0,037;357,09;116,426;0,000;;;;0,000;;0;0,052;0,000;219,872;-0,187;0,150;-0,037;334,46;37,976;-0,282;0,004;0,223;25;6;0,028;-0,059;257,848;-0,469;0,373;-0,096;4,6;0,397;;0;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
2;8:00;07;2012;;30;16;8,3;358,90;103,259;-0,187;03:00;9;0,020;0,117;2094;245;0,052;-0,070;357,09;116,426;0,000;;;;0,000;;0;0,054;0,000;219,685;-0,187;0,117;-0,070;334,38;37,696;-0,280;0,004;0,268;25;7;0,029;-0,012;257,381;-0,467;0,385;-0,082;4,6;0,397;936;372;301,00;0,061;0,002;0,063;#ÁVALOR!;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
3;8:00;07;2012;;29;16;10,0;358,87;103,072;-0,187;03:00;9;0,020;0,117;2100;246;0,062;-0,070;357,02;115,973;-0,453;11:45;9;;0,375;234;88;0,065;-0,078;219,045;-0,640;0,492;-0,148;334,37;37,661;-0,035;0,004;0,004;25;0;0,035;-0,031;256,706;-0,675;0,496;-0,179;4,9;0,423;819;347;301,61;0,120;0,002;0,122;0,059;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
4;8:00;07;2012;;30;20;9,7;358,85;102,948;-0,124;03:00;9;0,020;0,115;2141;246;0,060;-0,009;356,94;115,458;-0,515;11:45;9;;0,376;234;88;0,062;-0,139;218,406;-0,639;0,491;-0,148;334,36;37,626;-0,035;0,004;0,004;25;0;0,034;-0,031;256,032;-0,674;0,495;-0,179;4,9;0,423;;0;301,90;0,156;0,007;0,163;0,041;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
5;8:00;07;2012;;34;20;9,9;358,82;102,762;-0,186;03:00;9;0,020;0,117;2597;304;0,061;-0,069;356,88;115,072;-0,386;10:08;9;;0,323;234;76;0,064;-0,063;217,834;-0,572;0,440;-0,132;334,35;37,591;-0,035;0,004;0,004;25;0;0,035;-0,031;255,425;-0,607;0,444;-0,163;4,9;0,423;807;342;301,87;0,152;-0,008;0,144;-0,019;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
6;8:00;07;2012;;31;19;9,4;358,78;102,514;-0,248;04:50;9;0,020;0,170;2118;360;0,058;-0,078;356,83;114,751;-0,321;10:27;9;;0,333;234;78;0,060;0,012;217,265;-0,569;0,503;-0,066;334,34;37,556;-0,035;0,004;0,004;25;0;0,033;-0,031;254,821;-0,604;0,507;-0,097;4,9;0,423;924;391;301,78;0,137;0,142;0,279;0,135;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
7;8:00;07;2012;;34;19;9,5;358,76;102,390;-0,124;3:00;9;0,020;0,113;2118;239;0,059;-0,011;356,80;114,559;-0,192;6:51;9;;0,189;234;44;0,061;-0,003;216,949;-0,316;0,302;-0,014;334,33;37,521;-0,035;0,004;0,004;25;0;0,033;-0,031;254,470;-0,351;0,306;-0,045;4,9;0,423;;0;;;;;;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
8;8:00;07;2012;;33;19;6,8;358,73;102,205;-0,185;3:56;9;0,020;0,146;2130;311;0,042;-0,039;356,80;114,559;0,000;;;;0,000;;0;0,044;0,000;216,764;-0,185;0,146;-0,039;334,23;37,173;-0,348;0,004;0,320;25;8;0,024;-0,028;253,937;-0,533;0,466;-0,067;4,9;0,423;;0;;;;;;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
9;8:00;07;2012;;35;20;8,4;358,70;102,019;-0,186;3:56;9;0,020;0,147;2140;315;0,052;-0,039;356,80;114,559;0,000;;;;0,000;;0;0,054;0,000;216,578;-0,186;0,147;-0,039;334,14;36,862;-0,311;0,004;0,306;25;8;0,029;-0,005;253,440;-0,497;0,453;-0,044;4,9;0,423;854;362;301,84;0,147;0,063;0,210;#ÁVALOR!;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
10;8:00;07;2012;;33;20;7,8;358,67;101,835;-0,184;4:00;9;0,020;0,149;2153;321;0,048;-0,035;356,75;114,240;-0,319;9:54;9;;0,317;234;74;0,050;-0,002;216,075;-0,503;0,466;-0,037;334,14;36,862;0,000;0,004;0,004;25;0;0,027;0,004;252,937;-0,503;0,470;-0,033;4,9;0,423;948;401;301,87;0,152;0,106;0,258;0,048;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
11;8:00;07;2012;;33;19;8,2;358,64;101,650;-0,185;4:00;9;0,020;0,149;2170;323;0,051;-0,036;356,69;113,857;-0,383;9:56;9;;0,319;234;75;0,052;-0,064;215,507;-0,568;0,468;-0,100;334,13;36,827;-0,035;0,004;0,004;25;0;0,029;-0,031;252,334;-0,603;0,472;-0,131;4,9;0,423;;0;301,87;0,152;0,190;0,342;0,084;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
12;8:00;07;2012;;33;19;9,6;358,63;101,588;-0,062;;;0,020;0,020;2200;44;0,060;-0,042;356,63;113,475;-0,382;9:56;9;;0,318;234;74;0,061;-0,064;215,063;-0,444;0,338;-0,106;334,12;36,793;-0,034;0,004;0,004;25;0;0,033;-0,030;251,856;-0,478;0,342;-0,136;4,9;0,423;725;307;301,61;0,120;0,140;0,260;-0,082;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
13;8:00;07;2012;;31;20;8,4;358,60;101,404;-0,184;4:00;9;0,020;0,147;2761;406;0,052;-0,037;356,57;113,094;-0,381;9:53;9;;0,316;234;74;0,053;-0,065;214,498;-0,565;0,463;-0,102;334,11;36,758;-0,035;0,004;0,004;25;0;0,029;-0,031;251,256;-0,600;0,467;-0,133;4,9;0,423;901;381;301,67;0,126;0,068;0,194;-0,066;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
14;8:00;07;2012;;31;19;10,0;358,58;101,281;-0,123;3:00;9;0,020;0,113;2170;245;0,061;-0,010;356,55;112,968;-0,126;5:08;9;;0,167;234;39;0,063;0,041;214,249;-0,249;0,280;0,031;334,07;36,620;-0,138;0,004;0,093;25;2;0,034;-0,045;250,869;-0,387;0,373;-0,014;5,0;0,432;;0;;;;;;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
15;8:00;07;2012;;31;19;10,0;358,55;101,098;-0,183;5:00;9;0,020;0,178;2150;383;0,061;-0,005;356,54;112,904;-0,064;;;;0,000;;0;0,064;-0,064;214,002;-0,247;0,178;-0,069;333,97;36,277;-0,343;0,004;0,315;25;8;0,034;-0,028;250,279;-0,590;0,493;-0,097;5,0;0,432;;0;;;;;;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
16;8:00;07;2012;;31;21;6,9;358,51;100,853;-0,245;4:57;9;0,020;0,180;2129;383;0,042;-0,065;356,53;112,841;-0,063;;;;0,000;;0;0,043;-0,063;213,694;-0,308;0,180;-0,128;333,88;35,970;-0,307;0,004;0,316;25;8;0,024;0,009;249,664;-0,615;0,496;-0,119;5,0;0,432;819;354;301,52;0,111;0,220;0,331;#ÁVALOR!;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
17;8:00;07;2012;;27;22;6,1;358,48;100,670;-0,183;3:00;9;0,020;0,116;2140;248;0,037;-0,067;356,46;112,399;-0,442;10:15;9;;0,327;234;77;0,039;-0,115;213,069;-0,625;0,443;-0,182;333,87;35,936;-0,034;0,004;0,004;25;0;0,021;-0,030;249,005;-0,659;0,447;-0,212;5,0;0,432;1030;445;301,87;0,152;0,200;0,352;0,021;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
18;8:00;07;2012;;28;22;12,5;358,44;100,426;-0,244;4:00;9;0,020;0,147;2150;316;0,076;-0,097;356,40;112,020;-0,379;10:24;9;;0,332;234;78;0,079;-0,047;212,446;-0,623;0,479;-0,144;333,86;35,902;-0,034;0,004;0,004;25;0;0,043;-0,030;248,348;-0,657;0,483;-0,174;5,0;0,432;;0;301,84;0,147;0,244;0,391;0,039;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
19;8:00;07;2012;;30;23;12,0;358,41;100,243;-0,183;3:00;9;0,020;0,115;2160;248;0,073;-0,068;356,34;111,643;-0,377;10:02;9;;0,320;234;75;0,075;-0,057;211,886;-0,560;0,435;-0,125;333,85;35,868;-0,034;0,004;0,004;25;0;0,041;-0,030;247,754;-0,594;0,439;-0,155;5,0;0,432;854;369;301,84;0,147;0,210;0,357;-0,034;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
20;8:00;07;2012;;34;22;12,3;358,38;100,061;-0,182;4:00;9;0,020;0,149;2726;406;0,075;-0,033;356,28;111,267;-0,376;10:09;9;;0,326;234;76;0,077;-0,050;211,328;-0,558;0,475;-0,083;333,84;35,834;-0,034;0,004;0,004;25;0;0,042;-0,030;247,162;-0,592;0,479;-0,113;5,0;0,432;866;374;301,49;0,108;0,365;0,473;0,116;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
21;8:00;07;2012;;36;19;9,3;358,35;99,879;-0,182;3:00;9;0,020;0,112;2170;243;0,056;-0,070;356,24;111,016;-0,251;5:23;9;;0,175;234;41;0,0583575;-0,076;210,895;-0,433;0,287;-0,146;333,80;35,698;-0,136;0,004;0,152;25;4;0,032;0,016;246,593;-0,569;0,439;-0,130;4,6;0,404;;0;;;;;;1,8;24;0;0,156;2,5;24;0;0,223;0,3;24;0;0,026;0;0,404;;;
22;8:00;07;2012;;37;21;8,2;358,33;99,758;-0,121;3:00;9;0,020;0,118;2170;256;0,050;-0,003;356,24;111,016;0,000;;;;0,000;;0;0,051;0,000;210,774;-0,121;0,118;-0,003;333,73;35,461;-0,237;0,004;0,251;25;6;0,028;0,014;246,235;-0,358;0,369;0,011;4,6;0,397;;0;;;;;;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
23;8:00;07;2012;;37;21;8,9;358,31;99,637;-0,121;2:58;9;0,020;0,116;2176;252;0,054;-0,005;356,23;110,954;-0,062;;;;0,000;;0;0,055;-0,062;210,591;-0,183;0,116;-0,067;333,66;35,225;-0,236;0,004;0,251;25;6;0,030;0,015;245,816;-0,419;0,367;-0,052;4,6;0,397;831;330;301,09;0,069;0,299;0,368;#ÁVALOR!;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
24;8:00;07;2012;;29;21;8,4;358,29;99,516;-0,121;2:00;9;0,020;0,084;2180;183;0,051;-0,037;356,19;110,704;-0,250;7:00;9;;0,224;234;52;0,052;-0,026;210,220;-0,371;0,308;-0,063;333,65;35,192;-0,033;0,004;0,004;25;0;0,028;-0,029;245,412;-0,404;0,312;-0,092;4,6;0,397;784;312;301,03;0,064;0,224;0,288;-0,08;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
25;8:00;07;2012;;29;21;7,4;358,27;99,395;-0,121;3:00;9;0,020;0,116;2190;254;0,045;-0,005;356,13;110,329;-0,375;10:01;9;;0,319;234;75;0,046;-0,056;209,724;-0,496;0,435;-0,061;333,64;35,158;-0,034;0,004;0,004;25;0;0,025;-0,030;244,882;-0,530;0,439;-0,091;4,6;0,397;807;321;301,52;0,111;0,208;0,319;0,031;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
26;8:00;07;2012;14,2;28;20;5,6;358,25;99,274;-0,121;2:00;9;0,020;0,085;2200;187;0,034;-0,036;356,10;110,143;-0,186;6:51;9;;0,218;234;51;0,035;0,032;209,417;-0,307;0,303;-0,004;333,63;35,125;-0,033;0,004;0,004;25;0;0,018;-0,029;244,542;-0,340;0,307;-0,033;4,6;0,397;796;316;300,80;0,043;;0,043;-0,276;1,8;24;0;0,156;2,5;24;0;0,216;0,3;24;0;0,026;0;0,397;;;
27;8:00;07;2012;;31;20;6,2;358,23;99,153;-0,121;3:00;9;0,020;0,117;2679;313;0,038;-0,004;356,05;109,832;-0,311;10:04;9;;0,324;234;76;0,038564;0,013;208,985;-0,432;0,441;0,009;333,62;35,091;-0,034;0,004;0,004;25;0;0,021;-0,030;244,076;-0,466;0,445;-0,021;5,0;0,430;842;362;300,88;0,051;0,200;0,251;0,208;1,8;24;0;0,156;2,9;24;0;0,249;0,3;24;0;0,026;0;0,430;;;
28;8:00;07;2012;;29;17;7,0;358,20;98,973;-0,180;4:00;9;0,020;0,151;2210;334;0,042;-0,029;356,01;109,584;-0,248;5:57;9;;0,190;234;44;0,043;-0,058;208,557;-0,428;0,341;-0,087;333,58;34,957;-0,134;0,004;0,139;25;3;0,023;0,005;243,514;-0,562;0,480;-0,082;5,0;0,432;;0;;;;;;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
29;8:00;07;2012;;32;18;7,8;358,17;98,792;-0,181;4:00;9;0,020;0,144;2220;320;0,047;-0,037;356,01;109,584;0,000;;;;0,000;;0;0,048;0,000;208,376;-0,181;0,144;-0,037;333,47;34,590;-0,367;0,004;0,388;25;10;0,026;0,021;242,966;-0,548;0,532;-0,016;5,0;0,432;;0;;;;;;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
30;8:00;07;2012;;34;18;7,9;358,14;98,612;-0,180;4:00;9;0,020;0,148;2235;331;0,047;-0,032;356,00;109,522;-0,062;;;;0,000;;0;0,04898;-0,062;208,134;-0,242;0,148;-0,094;333,38;34,291;-0,299;0,004;0,276;25;7;0,026;-0,023;242,425;-0,541;0,424;-0,117;5,0;0,432;831;359;300,96;0,058;0,279;0,337;#ÁVALOR!;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
31;8:00;07;2012;;32;21;9,5;358,11;98,432;-0,180;3:00;9;0,020;0,117;2235;261;0,057;-0,063;355,94;109,150;-0,372;9:54;9;;0,318;234;74;0,0589;-0,054;207,582;-0,552;0,435;-0,117;333,37;34,258;-0,033;0,004;0,004;25;0;0,031;-0,029;241,840;-0,585;0,439;-0,146;5,0;;;;301,17;0,076;0,268;0,344;0,007;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
1;8:00;08;2012;;34;21;7,8;358,09;98,312;-0,120;03:00;9;0,020;0,117;2230;261;0,047;-0,003;355,89;108,841;-0,309;9:48;9;;0,315;;0;0,048;0,006;207,153;-0,429;0,432;0,003;333,36;34,225;-0,033;0,004;0,004;25;0;0,026;-0,029;241,378;-0,462;0,436;-0,026;5,0;0,432;842;364;301,52;0,111;0,240;0,351;;1,8;24;0;0,156;2,9;24;0;0,251;0,3;24;0;0,026;0;0,432;;;
2;8:00;08;2012;;38;22;8,3;358,07;98,193;-0,119;03:00;9;0,020;0,117;2223;260;0,049;-0,002;355,83;108,472;-0,369;9:18;9;;0,298;;0;0,051;-0,071;206,665;-0,488;0,415;-0,073;333,36;34,225;0,000;0,004;0,004;25;0;0,027;0,004;240,890;-0,488;0,419;-0,069;4,9;0,423;807;342;301,62;0,121;0,239;0,360;0,009;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
3;8:00;08;2012;;38;21;8,5;358,04;98,013;-0,180;03:00;9;0,020;0,116;2691;312;0,051;-0,064;355,77;108,103;-0,369;11:10;9;;0,353;246;87;0,052;-0,016;206,116;-0,549;0,469;-0,080;333,35;34,192;-0,033;0,004;0,004;25;0;0,028;-0,029;240,308;-0,582;0,473;-0,109;4,9;0,423;819;347;301,72;0,131;0,273;0,404;0,044;1,8;24;0;0,156;2,8;24;0;0,242;0,3;24;0;0,026;0;0,423;;;
