Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
17;8:00;06;2013;;32;20;8,0;362,77;129,519;0,000;;;0,020;0,020;1780;36;0,059;0,020;362,77;157,335;0,000;;;;0,000;;0;0,0632;0,000;286,854;0,000;0,020;0,020;341,28;66,388;0,000;0,004;0,004;;;0,039;0,004;353,242;0,000;0,024;0,024;3,5;0,302;796;241;300,50;0,023;0,041;0,064;#ÁVALOR!;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
18;8:00;06;2013;;24;14;4,0;362,77;129,519;0,000;1:55;9;0,020;0,081;1802;146;0,030;0,081;362,77;157,335;0,000;5:55;9;;0,191;;0;0,032;0,191;286,854;0,000;0,272;0,272;341,28;66,388;0,000;0,004;0,004;;;0,020;0,004;353,242;0,000;0,276;0,276;3,5;0,302;761;230;301,05;0,066;-0,078;-0,012;-0,076;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
19;8:00;06;2013;;21;14;3,6;362,75;129,372;-0,147;4:20;9;0,020;0,160;1814;290;0,026;0,013;362,75;157,177;-0,158;9:48;9;;0,317;;0;0,028;0,159;286,549;-0,305;0,477;0,172;341,27;66,339;-0,049;0,004;0,004;;;0,018;-0,045;352,888;-0,354;0,481;0,127;3,5;0,302;;0;300,88;0,051;0,111;0,162;0,174;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
20;8:00;06;2013;;24;14;5,9;362,74;129,298;-0,074;1:50;9;0,020;0,079;1814;143;0,044;0,005;362,74;157,098;-0,079;5:51;9;;0,191;;0;0,047;0,112;286,396;-0,153;0,270;0,117;341,26;66,290;-0,049;0,004;0,004;;;0,029;-0,045;352,686;-0,202;0,274;0,072;3,5;0,302;;0;301,26;0,085;0,075;0,160;-0,002;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
21;8:00;06;2013;;29;16;6,5;362,74;129,298;0,000;2:24;9;0,020;0,098;2633;258;0,048;0,098;362,74;157,098;0,000;5:50;9;;0,189;;0;0,051;0,189;286,396;0,000;0,287;0,287;341,26;66,290;0,000;0,004;0,004;;;0,032;0,004;352,686;0,000;0,291;0,291;3,5;0,302;796;241;301,02;0,063;0,094;0,157;-0,003;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
22;8:00;06;2013;;30;16;4,6;362,74;129,298;0,000;3:51;9;0,020;0,145;1840;267;0,034;0,145;362,74;157,098;0,000;;;;0,000;;0;0,036;0,000;286,396;0,000;0,145;0,145;341,21;66,045;-0,245;0,004;0,238;;;0,023;-0,007;352,441;-0,245;0,383;0,138;3,5;0,302;;0;;;;;;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
23;8:00;06;2013;;27;20;10,1;362,74;129,298;0,000;2:50;9;0,020;0,112;1860;208;0,075;0,112;362,74;157,098;0,000;;;;0,000;;0;0,080;0,000;286,396;0,000;0,112;0,112;341,17;65,849;-0,196;0,004;0,168;;;0,049;-0,028;352,245;-0,196;0,280;0,084;3,5;0,302;;0;;;;;;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
24;8:00;06;2013;;30;20;11,7;362,74;129,298;0,000;2:45;9;0,020;0,109;1884;205;0,087;0,109;362,74;157,098;0,000;;;;0,000;;0;0,092;0,000;286,396;0,000;0,109;0,109;341,14;65,702;-0,147;0,004;0,168;;;0,057;0,021;352,098;-0,147;0,277;0,130;3,5;0,302;772;233;301,37;0,096;0,122;0,218;#ÁVALOR!;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
25;8:00;06;2013;;26;19;8,0;362,73;129,224;-0,074;2:17;9;0,020;0,094;1890;178;0,059;0,020;362,73;157,019;-0,079;6:23;9;;0,207;;0;0,063;0,128;286,243;-0,153;0,301;0,148;341,14;65,702;0,000;0,004;0,004;;;0,039;0,004;351,945;-0,153;0,305;0,152;3,5;0,302;807;244;301,52;0,111;0,168;0,279;0,061;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
26;8:00;06;2013;;24;18;6,4;362,72;129,150;-0,074;1:55;9;0,020;0,081;1890;153;0,047;0,007;362,72;156,940;-0,079;6:23;9;;0,207;;0;0,051;0,128;286,090;-0,153;0,288;0,135;341,13;65,653;-0,049;0,004;0,004;;;0,031;-0,045;351,743;-0,202;0,292;0,090;3,5;0,302;796;241;301,52;0,111;0,129;0,240;-0,039;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
27;8:00;06;2013;;23;17;8,6;362,71;129,077;-0,073;2:23;9;0,020;0,097;1900;184;0,063;0,024;362,71;156,861;-0,079;6:22;9;;0,206;;0;0,068;0,127;285,938;-0,152;0,303;0,151;341,13;65,653;0,000;0,004;0,004;;;0,042;0,004;351,591;-0,152;0,307;0,155;3,6;0,311;772;240;301,49;0,108;0,149;0,257;0,017;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
28;8:00;06;2013;;24;18;6,5;362,70;129,003;-0,074;2:00;9;0,020;0,085;1919;163;0,048;0,011;362,70;156,782;-0,079;5:57;9;;0,193;;0;0,051;0,114;285,785;-0,153;0,278;0,125;341,12;65,604;-0,049;0,004;0,004;;;0,032;-0,045;351,389;-0,202;0,282;0,080;3,6;0,311;819;255;301,31;0,090;0,145;0,235;-0,022;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
29;8:00;06;2013;;25;18;8,0;362,69;128,930;-0,073;3:00;9;0,020;0,116;2644;307;0,058;0,043;362,69;156,704;-0,078;;;;0,000;;0;0,062;-0,078;285,634;-0,151;0,116;-0,035;341,07;65,360;-0,244;0,004;0,191;;;0,039;-0,053;350,994;-0,395;0,307;-0,088;3,6;0,311;;0;;;;;;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
30;8:00;06;2013;;25;18;10,5;362,68;128,856;-0,074;3:00;9;0,020;0,116;1919;223;0,078;0,042;362,68;156,625;-0,079;;;;0,000;;0;0,083;-0,079;285,481;-0,153;0,116;-0,037;341,03;65,166;-0,194;0,004;0,191;;;0,051;-0,003;350,647;-0,347;0,307;-0,040;3,6;0,311;;0;;;;;;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
1;8:00;07;2013;;28;21;10,3;362,67;128,783;-0,073;3:00;9;0,020;0,117;1942;227;0,075;0,044;362,67;156,546;-0,079;;;;0,000;;0;0,081;-0,079;285,329;-0,152;0,117;-0,035;340,99;64,971;-0,195;0,004;0,191;;;0,050;-0,004;350,300;-0,347;0,308;-0,039;3,6;0,311;761;237;301,37;0,096;0,154;0,250;0,250;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
2;8:00;07;2013;0;28;20;8,8;362,65;128,636;-0,147;3:15;9;0,020;0,125;1950;244;0,065;-0,022;362,65;156,389;-0,157;9:15;9;;0,300;;0;0,069;0,143;285,025;-0,304;0,425;0,121;340,98;64,923;-0,048;0,004;0,004;;;0,042;-0,044;349,948;-0,352;0,429;0,077;3,6;0,311;807;251;301,05;0,066;0,316;0,382;0,132;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
3;8:00;07;2013;;28;19;8,5;362,63;128,489;-0,147;3:00;9;0,020;0,116;1960;227;0,062;-0,031;362,63;156,232;-0,157;9:30;9;;0,306;;0;0,067;0,149;284,721;-0,304;0,422;0,118;340,97;64,875;-0,048;0,004;0,004;;;0,041;-0,044;349,596;-0,352;0,426;0,074;3,6;0,311;749;233;301,89;0,155;0,356;0,511;0,129;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
4;8:00;07;2013;;32;19;8,5;362,63;128,489;0,000;1:25;9;0,020;0,068;1970;134;0,063;0,068;362,63;156,232;0,000;3:50;9;;0,128;;0;0,067;0,128;284,721;0,000;0,196;0,196;340,97;64,875;0,000;0,004;0,004;;;0,042;0,004;349,596;0,000;0,200;0,200;3,6;0,311;796;248;301,69;0,128;0,243;0,371;-0,140;1,0;24;0;0,086;2,4;24;0;0,207;0,2;24;0;0,017;0;0,311;;;
5;8:00;07;2013;;30;21;9,4;362,63;128,489;0,000;;;0,020;0,020;2574;51;0,070;0,020;362,63;156,232;0,000;;;;0,000;;0;0,074;0,000;284,721;0,000;0,020;0,020;340,96;64,826;-0,049;0,004;0,004;;;0,046;-0,045;349,547;-0,049;0,024;-0,025;3,8;0,328;796;261;301,77;0,136;0,015;0,151;-0,220;1,0;24;0;0,086;2,6;24;0;0,224;0,2;24;0;0,017;0;0,328;;;
6;8:00;07;2013;;30;21;9,0;362,62;128,415;-0,074;4:06;9;0,020;0,151;1980;299;0,067;0,077;362,62;156,153;-0,079;;;;0,000;;0;0,071;-0,079;284,568;-0,153;0,151;-0,002;340,89;64,488;-0,338;0,004;0,238;;;0,043;-0,100;349,056;-0,491;0,389;-0,102;3,8;0,328;;0;;;;;;1,0;24;0;0,086;2,6;24;0;0,225;0,2;24;0;0,017;0;0,328;;;
7;8:00;07;2013;;28;21;12,0;362,61;128,342;-0,073;4:00;9;0,020;0,147;1990;293;0,088;0,074;362,61;156,074;-0,079;;;;0,000;;0;0,095;-0,079;284,416;-0,152;0,147;-0,005;340,84;64,247;-0,241;0,004;0,238;;;0,058;-0,003;348,663;-0,393;0,385;-0,008;3,8;0,328;;0;;;;;;1,0;24;0;0,086;2,6;24;0;0,225;0,2;24;0;0,017;0;0,328;;;
8;8:00;07;2013;;29;21;9,5;362,60;128,269;-0,073;4:00;9;0,020;0,147;2001;294;0,069;0,074;362,60;155,996;-0,078;;;;0,000;;0;0,074;-0,078;284,265;-0,151;0,147;-0,004;340,78;63,959;-0,288;0,004;0,238;;;0,046;-0,050;348,224;-0,439;0,385;-0,054;3,8;0,328;737;242;301,38;0,097;0,325;0,422;#ÁVALOR!;1,0;24;0;0,086;2,6;24;0;0,225;0,2;24;0;0,017;0;0,328;;;
9;8:00;07;2013;;30;22;11,0;362,59;128,195;-0,074;2:00;9;0,020;0,084;2010;169;0,081;0,010;362,59;155,917;-0,079;7:00;9;;0,226;;0;0,087;0,147;284,112;-0,153;0,310;0,157;340,77;63,911;-0,048;0,004;0,004;;;0,053;-0,044;348,023;-0,201;0,314;0,113;3,8;0,328;784;257;301,20;0,079;0,301;0,380;-0,042;1,0;24;0;0,086;2,6;24;0;0,225;0,2;24;0;0,017;0;0,328;;;
10;8:00;07;2013;;31;23;12,5;362,57;128,049;-0,146;2:00;9;0,020;0,084;2010;169;0,091;-0,062;362,57;155,761;-0,156;6:53;9;;0,223;;0;0,098;0,067;283,810;-0,302;0,307;0,005;340,77;63,911;0,000;0,004;0,004;;;0,060;0,004;347,721;-0,302;0,311;0,009;3,8;0,328;;0;301,86;0,149;0,207;0,356;-0,024;1,0;24;0;0,086;2,6;24;0;0,225;0,2;24;0;0,017;0;0,328;;;
11;8:00;07;2013;;34;22;12,8;362,55;127,903;-0,146;2:30;9;0,020;0,102;2012;205;0,093;-0,044;362,55;155,604;-0,157;4:50;9;;0,156;;0;0,100;-0,001;283,507;-0,303;0,258;-0,045;340,76;63,863;-0,048;0,004;0,004;;;0,061;-0,044;347,370;-0,351;0,262;-0,089;3,8;0,328;819;269;300,82;0,045;0,254;0,299;-0,057;1,0;24;0;0,086;2,6;24;0;0,225;0,2;24;0;0,017;0;0,328;;;
12;8:00;07;2013;;32;22;13,7;362,53;127,756;-0,147;2:00;9;0,020;0,084;2515;211;0,101;-0,063;362,53;155,447;-0,157;8:55;9;;0,289;;0;0,108;0,132;283,203;-0,304;0,373;0,069;340,76;63,863;0,000;0,004;0,004;;;0,066;0,004;347,066;-0,304;0,377;0,073;3,9;0,336;807;271;301,11;0,071;0,244;0,315;0,016;1,0;24;0;0,086;2,6;24;0;0,225;0,3;24;0;0,025;0;0,336;;;
13;8:00;07;2013;;29;19;10,0;362,52;127,683;-0,073;3:55;9;0,020;0,148;2012;298;0,073;0,075;362,52;155,369;-0,078;;;;0,000;;0;0,078;-0,078;283,052;-0,151;0,148;-0,003;340,71;63,624;-0,239;0,004;0,238;;;0,048;-0,001;346,676;-0,390;0,386;-0,004;4,0;0,344;;0;;;;;;1,0;24;0;0,086;2,7;24;0;0,232;0,3;24;0;0,026;0;0,344;;;
14;8:00;07;2013;;31;18;5,0;362,52;127,683;0,000;3:00;9;0,020;0,115;2012;231;0,037;0,115;362,52;155,369;0,000;;;;0,000;;0;0,040;0,000;283,052;0,000;0,115;0,115;340,66;63,385;-0,239;0,004;0,191;;;0,024;-0,048;346,437;-0,239;0,306;0,067;4,0;0,346;;0;;;;;;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
15;8:00;07;2013;;31;18;8,4;362,52;127,683;0,000;3:00;9;0,020;0,115;2012;231;0,061;0,115;362,52;155,369;0,000;;;;0,000;;0;0,066;0,000;283,052;0,000;0,115;0,115;340,63;63,243;-0,142;0,004;0,098;;;0,040;-0,044;346,295;-0,142;0,213;0,071;4,0;0,346;819;283;300,69;0,036;0,139;0,175;#ÁVALOR!;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
16;8:00;07;2013;;30;20;8,6;362,50;127,537;-0,146;2:00;9;0,020;0,085;2020;172;0,063;-0,061;362,50;155,212;-0,157;7:00;9;;0,225;;0;0,06751;0,068;282,749;-0,303;0,310;0,007;340,61;63,148;-0,095;0,004;0,108;;;0,041;0,013;345,897;-0,398;0,418;0,020;4,0;0,346;877;303;301,31;0,090;0,191;0,281;0,106;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
17;8:00;07;2013;;31;20;9,5;362,48;127,391;-0,146;2:00;9;0,020;0,085;2040;173;0,069;-0,061;362,48;155,056;-0,156;7:00;9;;0,225;;0;0,0741;0,069;282,447;-0,302;0,310;0,008;340,60;63,100;-0,048;0,004;0,020;;;0,046;-0,028;345,547;-0,350;0,330;-0,020;4,0;0,346;784;271;300,94;0,057;0,175;0,232;-0,049;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
18;8:00;07;2013;;31;20;10,0;362,46;127,246;-0,145;2:25;9;0,020;0,101;2083;210;0,072;-0,044;362,46;154,900;-0,156;7:25;9;;0,240;;0;0,078;0,084;282,146;-0,301;0,341;0,040;340,59;63,053;-0,047;0,004;0,004;;;0,047;-0,043;345,199;-0,348;0,345;-0,003;4,0;0,346;796;275;300,82;0,045;0,146;0,191;-0,041;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
19;8:00;07;2013;;31;20;10,5;362,44;127,100;-0,146;2:25;9;0,020;0,099;2539;251;0,077;-0,047;362,44;154,743;-0,157;7:25;9;;0,240;;0;0,082;0,083;281,843;-0,303;0,339;0,036;340,59;63,053;0,000;0,004;0,004;;;0,050;0,004;344,896;-0,303;0,343;0,040;4,0;0,346;;0;300,65;0,033;0,108;0,141;-0,050;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
20;8:00;07;2013;;31;20;9,0;362,43;127,027;-0,073;3:55;9;0,020;0,148;2083;308;0,066;0,075;362,43;154,665;-0,078;0:10;11;;0,007;;0;0,070;-0,071;281,692;-0,151;0,155;0,004;340,53;62,769;-0,284;0,004;0,238;;;0,043;-0,046;344,461;-0,435;0,393;-0,042;4,0;0,346;;0;;;;;;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
21;8:00;07;2013;;30;20;6,8;362,43;127,027;0,000;2:55;9;0,020;0,115;2083;240;0,050;0,115;362,43;154,665;0,000;;;;0,000;;0;0,053;0,000;281,692;0,000;0,115;0,115;340,48;62,533;-0,236;0,004;0,191;;;0,032;-0,045;344,225;-0,236;0,306;0,070;4,0;0,346;;0;;;;;;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
22;8:00;07;2013;;31;20;8,5;362,42;126,954;-0,073;2:50;9;0,020;0,111;2083;231;0,062;0,038;362,42;154,587;-0,078;;;;0,000;;0;0,066;-0,078;281,541;-0,151;0,111;-0,040;340,44;62,344;-0,189;0,004;0,191;;;0,040;0,002;343,885;-0,340;0,302;-0,038;4,0;0,346;772;267;301,86;0,149;-0,114;0,035;#ÁVALOR!;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
23;8:00;07;2013;;31;20;9,6;362,40;126,809;-0,145;2:00;9;0,020;0,085;2080;177;0,070;-0,060;362,40;154,431;-0,156;7:00;9;;0,224;;0;0,075;0,068;281,240;-0,301;0,309;0,008;340,44;62,344;0,000;0,004;0,004;;;0,045;0,004;343,584;-0,301;0,313;0,012;4,0;0,346;796;275;301,86;0,149;;0,149;0,114;1,0;24;0;0,086;2,7;24;0;0,233;0,3;24;0;0,026;0;0,346;;;
24;8:00;07;2013;;32;20;7,9;362,38;126,664;-0,145;2:00;9;0,020;0,084;2075;174;0,057;-0,061;362,38;154,276;-0,155;7:00;9;;0,224;;0;0,061;0,069;280,940;-0,300;0,308;0,008;340,43;62,297;-0,047;0,004;0,004;;;0,037;-0,043;343,237;-0,347;0,312;-0,035;4,1;0,354;819;290;301,89;0,155;-0,200;-0,045;-0,194;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
25;8:00;07;2013;;33;21;8,4;362,36;126,518;-0,146;2:25;9;0,020;0,099;2071;205;0,061;-0,047;362,36;154,120;-0,156;7:55;9;;0,256;;0;0,066;0,100;280,638;-0,302;0,355;0,053;340,40;62,157;-0,140;0,004;0,098;;;0,039;-0,042;342,795;-0,442;0,453;0,011;4,1;0,354;819;290;301,89;0,155;-0,080;0,075;0,120;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
26;8:00;07;2013;;33;21;9,1;362,34;126,373;-0,145;2:15;9;0,020;0,093;2539;236;0,066;-0,052;362,34;153,964;-0,156;8:00;9;;0,258;;0;0,071;0,102;280,337;-0,301;0,351;0,050;340,36;61,969;-0,188;0,004;0,098;;;0,043;-0,090;342,306;-0,489;0,449;-0,040;4,1;0,354;749;265;302,04;0,160;0,019;0,179;0,104;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
27;8:00;07;2013;;34;18;8,1;362,34;126,373;0,000;3:30;9;0,020;0,133;2070;275;0,058;0,133;362,34;153,964;0,000;;;;0,000;;0;0,063;0,000;280,337;0,000;0,133;0,133;340,31;61,735;-0,234;0,004;0,238;;;0,038;0,004;342,072;-0,234;0,371;0,137;4,1;0,354;;0;;;;;;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
28;8:00;07;2013;;30;18;5,9;362,33;126,301;-0,072;3:30;9;0,020;0,130;2070;269;0,042;0,058;362,33;153,886;-0,078;;;;0,000;;0;0,046;-0,078;280,187;-0,150;0,130;-0,020;340,26;61,502;-0,233;0,004;0,238;;;0,027;0,005;341,689;-0,383;0,368;-0,015;4,1;0,354;;0;;;;;;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
29;8:00;07;2013;;30;18;6,3;362,32;126,228;-0,073;3:30;9;0,020;0,132;2080;275;0,046;0,059;362,32;153,809;-0,077;;;;0,000;;0;0,049;-0,077;280,037;-0,150;0,132;-0,018;340,21;61,270;-0,232;0,004;0,238;;;0,029;0,006;341,307;-0,382;0,370;-0,012;4,1;0,354;807;286;300,76;0,041;0,201;0,242;#ÁVALOR!;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
30;8:00;07;2013;;31;18;9,7;362,29;126,011;-0,217;2:00;9;0,020;0,085;2080;177;0,070;-0,132;362,29;153,576;-0,233;7:00;9;;0,224;;0;0,075;-0,009;279,587;-0,450;0,309;-0,141;340,20;61,223;-0,047;0,004;0,004;;;0,046;-0,043;340,810;-0,497;0,313;-0,184;4,1;0,354;877;311;301,40;0,099;0,030;0,129;-0,113;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
31;8:00;07;2013;;30;22;10,0;362,27;125,866;-0,145;;;0,020;0,020;2080;42;0,072;-0,125;362,27;153,420;-0,156;9:50;9;;0,317;;0;0,078;0,161;279,286;-0,301;0,337;0,036;340,19;61,177;-0,046;0,004;0,004;;;0,046;-0,042;340,463;-0,347;0,341;-0,006;4,1;;679;679;301,03;0,064;-0,026;0,038;-0,091;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
1;8:00;08;2013;;30;22;13,0;362,24;125,650;-0,216;3:00;9;0,020;0,118;2083;246;0,094;-0,098;362,24;153,188;-0,232;9:50;9;;0,318;;0;0,101;0,086;278,838;-0,448;0,436;-0,012;340,18;61,131;-0,046;0,004;0,004;;;0,060;-0,042;339,969;-0,494;0,440;-0,054;4,1;0,354;842;298;300,36;0,012;0,134;0,146;0,146;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
2;8:00;08;2013;;31;23;11,0;362,21;125,433;-0,217;3:30;9;0,020;0,131;2609;342;0,080;-0,086;362,21;152,956;-0,232;9:35;9;;0,309;;0;0,085;0,077;278,389;-0,449;0,440;-0,009;340,17;61,084;-0,047;0,004;0,004;;;0,052;-0,043;339,473;-0,496;0,444;-0,052;4,1;0,354;819;290;300,80;0,043;0,072;0,115;-0,031;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
3;8:00;08;2013;;33;22;14,0;362,20;125,361;-0,072;4:00;9;0,020;0,147;2100;309;0,101;0,075;362,20;152,878;-0,078;;;;0,000;;0;0,109;-0,078;278,239;-0,150;0,147;-0,003;340,10;60,760;-0,324;0,004;0,285;;;0,065;-0,039;338,999;-0,474;0,432;-0,042;4,1;0,354;;0;;;;;;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
4;8:00;08;2013;;35;22;8,0;362,19;125,289;-0,072;4:00;9;0,020;0,148;2100;311;0,058;0,076;362,19;152,801;-0,077;;;;0,000;;0;0,062;-0,077;278,090;-0,149;0,148;-0,001;340,04;60,484;-0,276;0,004;0,286;;;0,037;0,010;338,574;-0,425;0,434;0,009;4,1;0,354;;0;;;;;;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
5;8:00;08;2013;;33;23;9,5;362,18;125,217;-0,072;4:00;9;0,020;0,149;2150;320;0,068;0,077;362,18;152,723;-0,078;;;;0,000;;0;0,074;-0,078;277,940;-0,150;0,149;-0,001;339,98;60,208;-0,276;0,004;0,282;;;0,044;0,006;338,148;-0,426;0,431;0,005;4,1;0,354;772;273;300,79;0,043;0,371;0,414;;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
6;8:00;08;2013;;33;23;8,8;362,16;125,073;-0,144;;;0,020;0,020;2170;43;0,063;-0,124;362,16;152,569;-0,154;8:01;9;;0,258;;0;0,068;0,104;277,642;-0,298;0,278;-0,020;339,97;60,162;-0,046;0,004;0,004;;;0,040;-0,042;337,804;-0,344;0,282;-0,062;4,1;0,354;783;277;300,65;0,033;0,339;0,372;-0,042;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
7;8:00;08;2013;;36;22;7,7;362,13;124,857;-0,216;5:00;9;0,020;0,180;2200;396;0,055;-0,036;362,13;152,337;-0,232;8:00;9;;0,258;;0;0,060;0,026;277,194;-0,448;0,438;-0,010;339,96;60,116;-0,046;0,004;0,004;;;0,035;-0,042;337,310;-0,494;0,442;-0,052;4,1;0,354;854;303;301,54;0,113;0,331;0,444;0,072;1,0;24;0;0,086;2,8;24;0;0,242;0,3;24;0;0,026;0;0,354;;;
8;8:00;08;2013;;33;21;8,1;362,10;124,642;-0,215;2:30;9;0,020;0,101;2211;223;0,058;-0,114;362,10;152,106;-0,231;8:00;9;;0,255;;0;0,062;0,024;276,748;-0,446;0,356;-0,090;339,95;60,071;-0,045;0,004;0,004;;;0,036;-0,041;336,819;-0,491;0,360;-0,131;4,3;0,372;842;313;300,84;0,047;0,409;0,456;0,012;1,1;24;0;0,095;2,9;24;0;0,251;0,3;24;0;0,026;0;0,372;;;
9;8:00;08;2013;;32;21;7,4;362,07;124,426;-0,216;3:00;9;0,020;0,116;2620;304;0,053;-0,100;362,07;151,875;-0,231;8:59;9;;0,287;;0;0,057;0,056;276,301;-0,447;0,403;-0,044;339,94;60,025;-0,046;0,004;0,004;;;0,034;-0,042;336,326;-0,493;0,407;-0,086;4,3;0,372;;0;301,54;0,113;0,400;0,513;0,057;1,1;24;0;0,095;2,9;24;0;0,251;0,3;24;0;0,026;0;0,372;;;
10;8:00;08;2013;;32;21;10,0;362,05;124,283;-0,143;2:30;9;0,020;0,102;2220;226;0,072;-0,041;362,05;151,721;-0,154;;;;0,000;;0;0,077;-0,154;276,004;-0,297;0,102;-0,195;339,88;59,751;-0,274;0,004;0,237;;;0,046;-0,037;335,755;-0,571;0,339;-0,232;4,3;0,372;;0;;;;;;1,1;24;0;0,095;2,9;24;0;0,251;0,3;24;0;0,026;0;0,372;;;
11;8:00;08;2013;;31;23;11,7;362,04;124,211;-0,072;2:30;9;0,020;0,102;2230;227;0,084;0,030;362,04;151,644;-0,077;;;;0,000;;0;0,090;-0,077;275,855;-0,149;0,102;-0,047;339,82;59,477;-0,274;0,004;0,24;;;0,053;-0,034;335,332;-0,423;0,342;-0,081;4,3;0,372;;0;;;;;;1,1;24;0;0,095;2,9;24;0;0,251;0,3;24;0;0,026;0;0,372;;;
