Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
23;8:00;06;2019;;29;18;8,1;359,29;105,711;0,000;;;0,020;0,020;;0;0,052;0,020;359,74;134,540;0,000;;;;0,000;;;0,058;0,000;240,251;0,000;0,020;0,020;339,48;57,943;-0,044;0,004;0,004;;;0,036;-0,040;298,194;-0,044;0,024;-0,020;4,50;0,389;;;;;;;;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
24;8:00;06;2019;;28;20;10,1;359,29;105,711;0,000;;;0,020;0,020;;0;0,065;0,020;359,74;134,540;0,000;;;;0,000;;;0,073;0,000;240,251;0,000;0,020;0,020;339,48;57,943;0,000;0,004;0,004;;;0,045;0,004;298,194;0,000;0,024;0,024;4,50;0,389;;;301,58;0,117;0,070;0,187;#ÁVALOR!;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
25;8:00;06;2019;;30;20;7,6;359,24;105,394;-0,317;05:00;15;0,020;0,286;;0;0,048;-0,031;359,69;134,180;-0,360;05:00;18;;0,325;;;0,055;-0,035;239,574;-0,677;0,611;-0,066;339,47;57,898;-0,045;0,004;0,004;;;0,034;-0,041;297,472;-0,722;0,615;-0,107;4,50;0,389;889;;301,60;0,119;0,353;0,472;0,285;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
26;8:00;06;2019;;31;20;8,7;359,22;105,267;-0,127;01:45;17;0,020;0,119;1638;195;0,055;-0,008;359,67;134,037;-0,143;01:45;21;;0,120;;;0,062;-0,023;239,304;-0,270;0,239;-0,031;339,46;57,853;-0,045;0,004;0,004;;;0,039;-0,041;297,157;-0,315;0,243;-0,072;4,80;0,415;;;301,60;0,119;0,115;0,234;-0,238;1,8;24;0;0,156;2,7;24;0;0,233;0,30;24;0;0,026;0;0,415;;;
27;8:00;06;2019;;30;21;7,8;359,16;104,889;-0,378;04:00;22;0,020;0,357;;0;0,049;-0,021;359,61;133,607;-0,430;04:00;26;;0,393;;;0,056;-0,037;238,496;-0,808;0,750;-0,058;339,46;57,853;0,000;0,004;0,004;;;0,034;0,004;296,349;-0,808;0,754;-0,054;5,20;0,449;877;;301,60;0,119;0,515;0,634;0,400;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
28;8:00;06;2019;;30;21;5,2;359,11;104,574;-0,315;04:00;18;0,020;0,273;;0;0,033;-0,042;359,56;133,249;-0,358;04:00;22;;0,318;;;0,037;-0,040;237,823;-0,673;0,591;-0,082;339,45;57,809;-0,044;0,004;0,004;;;0,023;-0,040;295,632;-0,717;0,595;-0,122;5,30;0,458;877;;301,60;0,119;0,722;0,841;0,207;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
29;8:00;06;2019;;30;20;7,0;359,06;104,260;-0,314;03:00;15;0,020;0,180;;0;0,044;-0,134;359,53;133,035;-0,214;03:00;18;;0,204;;;0,050;-0,010;237,295;-0,528;0,384;-0,144;339,45;57,809;0,000;0,004;0,004;;;0,031;0,004;295,104;-0,528;0,388;-0,140;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
30;8:00;06;2019;;33;22;9,0;359,05;104,197;-0,063;;;0,020;0,020;;0;0,057;-0,043;359,53;133,035;0,000;;;;0,000;;;0,065;0,000;237,232;-0,063;0,020;-0,043;339,44;57,764;-0,045;0,004;0,004;;;0,041;-0,041;294,996;-0,108;0,024;-0,084;5,40;0,467;;;;;;;;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
1;8:00;07;2019;;33;21;11,9;359,05;104,197;0,000;;;0,020;0,020;;;0,075;0,020;359,52;132,963;-0,072;;;;0,000;;;0,086;-0,072;237,160;-0,072;0,020;-0,052;339,43;57,719;-0,045;0,004;0,004;;;0,054;-0,041;294,879;-0,117;0,024;-0,093;6,40;0,467;;;301,60;0,119;-0,066;0,053;#ÁVALOR!;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
2;8:00;07;2019;;32;21;7,6;359,00;103,883;-0,314;04:30;19;0,020;0,329;;;0,048;0,015;359,46;132,536;-0,427;04:30;23;;0,389;;;0,054;-0,038;236,419;-0,741;0,718;-0,023;339,42;57,675;-0,044;0,004;0,004;;;0,033;-0,040;294,094;-0,785;0,722;-0,063;5,40;0,467;901;;301,59;0,118;0,284;0,402;0,349;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
3;8:00;07;2019;;29;22;8,2;358,96;103,633;-0,250;03:00;20;0,020;0,235;;;0,051;-0,015;359,42;132,251;-0,285;03:00;27;;0,288;;;0,058;0,003;235,884;-0,535;0,523;-0,012;339,41;57,630;-0,045;0,004;0,004;;;0,037;-0,041;293,514;-0,580;0,527;-0,053;5,40;0,467;;;301,59;0,118;0,383;0,501;0,099;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
4;8:00;07;2019;;28;21;7,7;358,91;103,321;-0,312;04:00;15;0,020;0,245;;;0,048;-0,067;359,36;131,825;-0,426;04:00;20;;0,310;;;0,055;-0,116;235,146;-0,738;0,555;-0,183;339,41;57,630;0,000;0,004;0,004;;;0,035;0,004;292,776;-0,738;0,559;-0,179;6,40;0,467;842;;301,59;0,118;0,508;0,626;0,125;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
5;8:00;07;2019;;28;19;6,1;358,86;103,010;-0,311;02:30;14;0,020;0,151;;;0,038;-0,160;359,32;131,541;-0,284;02:30;17;;0,166;;;0,043;-0,118;234,551;-0,595;0,317;-0,278;339,40;57,585;-0,045;0,004;0,004;;;0,027;-0,041;292,136;-0,640;0,321;-0,319;5,40;0,467;842;;301,59;0,118;0,417;0,535;-0,091;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
6;8:00;07;2019;;31;19;7,0;358,81;102,700;-0,310;04:00;18;0,020;0,285;;;0,043;-0,025;359,28;131,258;-0,283;04:00;22;;0,328;;;0,050;0,045;233,958;-0,593;0,613;0,020;339,39;57,541;-0,044;0,004;0,004;;;0,031;-0,040;291,499;-0,637;0,617;-0,020;5,40;0,467;;;;;;;;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
7;8:00;07;2019;;30;19;5,5;358,81;102,700;0,000;;;0,020;0,020;;;0,034;0,020;359,28;131,258;0,000;;;;0,000;;;0,039;0,000;233,958;0,000;0,020;0,020;339,38;57,496;-0,045;0,004;0,004;;;0,025;-0,041;291,454;-0,045;0,024;-0,021;5,40;0,467;;;;;;;;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
8;8:00;07;2019;;31;18;6,4;358,81;102,700;0,000;;;0,020;0,020;;;0,040;0,020;359,28;131,258;0,000;;;;0,000;;;0,045;0,000;233,958;0,000;0,020;0,020;339,37;57,452;-0,044;0,004;0,004;;;0,028;-0,040;291,410;-0,044;0,024;-0,020;5,40;0,467;877;;301,58;0,117;-0,110;0,007;#ÁVALOR!;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
9;8:00;07;2019;;28;18;7,1;358,75;102,328;-0,372;04:30;19;0,020;0,321;;;0,044;-0,051;359,22;130,834;-0,424;04:30;23;;0,377;;;0,050;-0,047;233,162;-0,796;0,698;-0,098;339,36;57,407;-0,045;0,004;0,004;;;0,032;-0,041;290,569;-0,841;0,702;-0,139;5,60;0,484;;;301,59;0,118;0,194;0,312;0,305;1,8;24;0;0,156;3,5;24;0;0,302;0,30;24;0;0,026;0;0,484;;;
10;8:00;07;2019;;28;18;6,4;358,70;102,019;-0,309;04:30;14;0,020;0,253;;;0,040;-0,056;359,18;130,552;-0,282;04:00;VAR;;0,250;;;0,045;-0,032;232,571;-0,591;0,503;-0,088;339,36;57,407;0,000;0,004;0,004;;;0,028;0,004;289,978;-0,591;0,507;-0,084;5,20;0,449;866;;301,59;0,118;0,293;0,411;0,099;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
11;8:00;07;2019;;30;21;10,6;358,65;101,711;-0,308;03:00;17;0,020;0,206;;;0,065;-0,102;359,13;130,201;-0,351;03:00;VAR;;0,236;;;0,074;-0,115;231,912;-0,659;0,442;-0,217;339,35;57,363;-0,044;0,004;0,004;;;0,047;-0,040;289,275;-0,703;0,446;-0,257;5,20;0,449;;;301,68;0,127;0,342;0,469;0,058;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
12;8:00;07;2019;;31;23;10,9;358,61;101,466;-0,245;02:30;20;0,020;0,200;1580;;0,067;-0,045;359,08;129,849;-0,352;02:30;VAR;;0,221;;;0,077;-0,131;231,315;-0,597;0,421;-0,176;339,35;57,363;0,000;0,004;0,004;;;0,049;0,004;288,678;-0,597;0,425;-0,172;5,20;0,449;;;301,59;0,118;0,394;0,512;0,043;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
13;8:00;07;2019;;33;22;9,5;358,57;101,220;-0,246;02:30;20;0,020;0,206;;;0,058;-0,040;359,04;129,569;-0,280;02:30;VAR;;0,169;;;0,067;-0,111;230,789;-0,526;0,375;-0,151;339,34;57,318;-0,045;0,004;0,004;;;0,043;-0,041;288,107;-0,571;0,379;-0,192;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
14;8:00;07;2019;;33;20;8,0;358,57;101,220;0,000;;;0,020;0,020;;;0,049;0,020;359,04;129,569;0,000;;;;0,000;;;0,056;0,000;230,789;0,000;0,020;0,020;339,33;57,274;-0,044;0,004;0,004;;;0,035;-0,040;288,063;-0,044;0,024;-0,020;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
15;8:00;07;2019;;31;20;7,8;358,57;101,220;0,000;;;0,020;0,020;;;0,048;0,020;359,04;129,569;0,000;;;;0,000;;;0,055;0,000;230,789;0,000;0,020;0,020;339,32;57,230;-0,044;0,004;0,004;;;0,034;-0,040;288,019;-0,044;0,024;-0,020;5,40;0,467;866;;301,59;0,118;-0,397;-0,279;#ÁVALOR!;1,8;24;0;0,156;3,3;24;0;0,285;0,30;24;0;0,026;0;0,467;;;
16;8:00;07;2019;;34;22;7,6;358,51;100,853;-0,367;03:30;21;0,020;0,281;;;0,046;-0,086;359,00;129,289;-0,280;03:30;25;;0,327;;;0,053;0,047;230,142;-0,647;0,608;-0,039;339,31;57,185;-0,045;0,004;0,004;;;0,034;-0,041;287,327;-0,692;0,612;-0,080;5,30;0,458;;;301,60;0,119;-0,200;-0,081;0,198;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
17;8:00;07;2019;;30;21;10,1;358,46;100,548;-0,305;03:30;21;0,020;0,273;;;0,062;-0,032;358,95;128,939;-0,350;03:30;25;;0,307;;;0,071;-0,043;229,487;-0,655;0,580;-0,075;339,30;57,141;-0,044;0,004;0,004;;;0,044;-0,040;286,628;-0,699;0,584;-0,115;5,30;0,458;866;;301,59;0,118;-0,002;0,116;0,197;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
18;8:00;07;2019;;30;20;5,4;358,41;100,243;-0,305;03:00;19;0,020;0,233;;;0,033;-0,072;358,95;128,939;0,000;;;;0,000;;;0,037;0,000;229,182;-0,305;0,233;-0,072;339,24;56,875;-0,266;0,004;0,201;;;0,024;-0,065;286,057;-0,571;0,434;-0,137;5,30;0,458;;;301,60;0,119;0,064;0,183;0,067;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
19;8:00;07;2019;;30;20;9,6;358,37;100,000;-0,243;03:30;16;0,020;0,218;;;0,058;-0,025;358,95;128,939;0,000;;;;0,000;;;0,066;0,000;228,939;-0,243;0,218;-0,025;339,17;56,566;-0,309;0,004;0,201;;;0,042;-0,108;285,505;-0,552;0,419;-0,133;5,30;0,458;819;;301,60;0,119;0,118;0,237;0,054;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
20;8:00;07;2019;;31;23;8,4;358,33;99,758;-0,242;02:30;16;0,020;0,155;;;0,051;-0,087;358,94;128,870;-0,069;;;;0,000;;;0,058;-0,069;228,628;-0,311;0,155;-0,156;339,12;56,346;-0,220;0,004;0,154;;;0,037;-0,066;284,974;-0,531;0,309;-0,222;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
21;8:00;07;2019;;35;24;8,1;358,33;99,758;0,000;;;0,020;0,020;;;0,049;0,020;358,94;128,870;0,000;;;;0,000;;;0,057;0,000;228,628;0,000;0,020;0,020;339,12;56,346;0,000;0,004;0,004;;;0,036;0,004;284,974;0,000;0,024;0,024;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
22;8:00;07;2019;;32;24;8,4;358,32;99,697;-0,061;;;0,020;0,020;;;0,051;-0,041;358,93;128,800;-0,070;;;;0,000;;;0,059;-0,070;228,497;-0,131;0,020;-0,111;339,11;56,302;-0,044;0,004;0,004;;;0,037;-0,040;284,799;-0,175;0,024;-0,151;5,10;0,441;819;;301,59;0,118;-0,726;-0,608;#ÁVALOR!;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
23;8:00;07;2019;;31;24;9,0;358,26;99,334;-0,363;04:30;18;0,020;0,323;;;0,054;-0,040;358,92;128,730;-0,070;;;;0,000;;;0,063;-0,070;228,064;-0,433;0,323;-0,110;339,04;55,995;-0,307;0,004;0,252;;;0,039;-0,055;284,059;-0,740;0,575;-0,165;5,30;0,458;;;301,60;0,119;-0,436;-0,317;0,291;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
24;8:00;07;2019;;33;22;10,3;358,19;98,913;-0,421;04:30;18;0,020;0,316;;;0,062;-0,105;358,91;128,660;-0,070;;;;0,000;;;0,072;-0,070;227,573;-0,491;0,316;-0,175;338,96;55,645;-0,350;0,004;0,252;;;0,045;-0,098;283,218;-0,841;0,568;-0,273;5,30;0,458;877;;301,60;0,119;-0,262;-0,143;0,174;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
25;8:00;07;2019;;33;22;10,8;358,12;98,492;-0,421;04:15;18;0,020;0,293;1626;;0,065;-0,128;358,90;128,591;-0,069;;;;0,000;;;0,075;-0,069;227,083;-0,490;0,293;-0,197;338,89;55,341;-0,304;0,004;0,252;;;0,047;-0,052;282,424;-0,794;0,545;-0,249;5,30;0,458;;;301,59;0,118;-0,089;0,029;0,172;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
26;8:00;07;2019;;33;22;9,5;358,07;98,193;-0,299;04:15;18;0,020;0,293;1673;;0,057;-0,006;358,90;128,591;0,000;;;;0,000;;;0,067;0,000;226,784;-0,299;0,293;-0,006;338,83;55,080;-0,261;0,004;0,252;;;0,041;-0,009;281,864;-0,560;0,545;-0,015;5,30;0,458;877;;301,60;0,119;0,077;0,196;0,167;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
27;8:00;07;2019;;31;20;7,2;358,04;98,013;-0,180;02:00;17;0,020;0,148;;;0,043;-0,032;358,89;128,521;-0,070;;;;0,000;;;0,050;-0,070;226,534;-0,250;0,148;-0,102;338,76;54,778;-0,302;0,004;0,252;;;0,031;-0,050;281,312;-0,552;0,400;-0,152;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
28;8:00;07;2019;;28;21;5,6;358,04;98,013;0,000;;;0,020;0,020;;;0,033;0,020;358,88;128,451;-0,070;;;;0,000;;;0,039;-0,070;226,464;-0,070;0,020;-0,050;338,75;54,735;-0,043;0,004;0,004;;;0,024;-0,039;281,199;-0,113;0,024;-0,089;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
29;8:00;07;2019;;31;22;8,5;358,03;97,954;-0,059;;;0,020;0,020;;;0,050;-0,039;358,88;128,451;0,000;;;;0,000;;;0,059;0,000;226,405;-0,059;0,020;-0,039;338,74;54,691;-0,044;0,004;0,004;;;0,037;-0,040;281,096;-0,103;0,024;-0,079;5,30;0,458;901;;301,60;0,119;-0,573;-0,454;#ÁVALOR!;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
30;8:00;07;2019;;32;22;6,8;357,97;97,596;-0,358;04:30;17;0,020;0,291;;;0,041;-0,067;358,87;128,382;-0,069;;;;0,000;;;0,047;-0,069;225,978;-0,427;0,291;-0,136;338,67;54,390;-0,301;0,004;0,252;;;0,029;-0,049;280,368;-0,728;0,543;-0,185;5,30;0,458;;;301,60;0,119;-0,413;-0,294;0,160;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
31;8:00;07;2019;;33;21;9,6;357,91;97,240;-0,356;04:30;17;0,020;0,292;;;0,057;-0,064;358,87;128,382;0,000;;;;0,000;;;0,067;0,000;225,622;-0,356;0,292;-0,064;338,60;54,090;-0,300;0,004;0,252;;;0,041;-0,048;279,712;-0,656;0,544;-0,112;5,60;0,484;842;;301,61;0,120;-0,250;-0,130;0,164;1,8;24;0;0,156;3,5;24;0;0,302;0,30;24;0;0,026;0;0,484;;;
1;8:00;08;2019;;29;23;6,5;357,85;96,884;-0,356;04:30;17;0,020;0,294;;;0,039;-0,062;358,86;128,312;-0,070;;;;0,000;;;0,046;-0,070;225,196;-0,426;0,294;-0,132;338,52;53,748;-0,342;0,004;0,252;;;0,028;-0,090;278,944;-0,768;0,546;-0,222;5,30;0,458;;;301,60;0,119;-0,061;0,058;0,188;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
2;8:00;08;2019;;33;22;7,0;357,79;96,530;-0,354;04:30;17;0,020;0,303;;;0,041;-0,051;358,86;128,312;0,000;;;;0,000;;;0,048;0,000;224,842;-0,354;0,303;-0,051;338,45;53,450;-0,298;0,004;0,252;;;0,030;-0,046;278,292;-0,652;0,555;-0,097;5,30;0,458;866;;301,60;0,119;0,079;0,198;0,140;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
3;8:00;08;2019;;34;22;5,9;357,73;96,176;-0,354;04:30;17;0,020;0,296;;;0,035;-0,058;358,86;128,312;0,000;;;;0,000;;;0,041;0,000;224,488;-0,354;0,296;-0,058;338,37;53,111;-0,339;0,004;0,252;;;0,025;-0,087;277,599;-0,693;0,548;-0,145;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
4;8:00;08;2019;;33;24;8,6;357,73;96,176;0,000;;;0,020;0,020;;;0,050;0,020;358,85;128,243;-0,069;;;;0,000;;;0,059;-0,069;224,419;-0,069;0,020;-0,049;338,36;53,069;-0,042;0,004;0,004;;;0,036;-0,038;277,488;-0,111;0,024;-0,087;5,30;0,458;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
5;8:00;08;2019;;35;23;7,3;357,73;96,176;0,000;;;0,020;0,020;;;0,042;0,020;358,85;128,243;0,000;;;;0,000;;;0,051;0,000;224,419;0,000;0,020;0,020;338,35;53,026;-0,043;0,004;0,004;;;0,031;-0,039;277,445;-0,043;0,024;-0,019;5,30;0,458;866;;301,60;0,119;-0,352;-0,233;#ÁVALOR!;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
6;8:00;08;2019;;34;23;8,0;357,67;95,824;-0,352;04:30;17;0,020;0,288;;;0,047;-0,064;358,85;128,243;0,000;;;;0,000;;;0,056;0,000;224,067;-0,352;0,288;-0,064;338,27;52,689;-0,337;0,004;0,252;;;0,034;-0,085;276,756;-0,689;0,540;-0,149;5,30;0,458;;;301,60;0,119;-0,156;-0,037;0,196;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
7;8:00;08;2019;;36;22;7,8;357,62;95,531;-0,293;04:30;17;0,020;0,291;;;0,046;-0,002;358,84;128,173;-0,070;;;;0,000;;;0,055;-0,070;223,704;-0,363;0,291;-0,072;338,19;52,353;-0,336;0,004;0,252;;;0,033;-0,084;276,057;-0,699;0,543;-0,156;5,30;0,458;;;301,65;0,124;-0,074;0,050;0,087;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
8;8:00;08;2019;;33;23;7,6;357,56;95,181;-0,350;04:30;17;0,020;0,289;;;0,044;-0,061;358,84;128,173;0,000;;;;0,000;;;0,052;0,000;223,354;-0,350;0,289;-0,061;338,11;52,018;-0,335;0,004;0,252;;;0,032;-0,083;275,372;-0,685;0,541;-0,144;5,30;0,458;;;301,62;0,121;0,294;0,415;0,365;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
9;8:00;08;2019;;36;22;8,0;357,52;94,948;-0,233;03:30;17;0,020;0,232;;0;0,047;-0,001;358,83;128,104;-0,069;;;;0,000;;0;0,055;-0,069;223,052;-0,302;0,232;-0,070;338,06;51,810;-0,208;0,004;0,203;;;0,033;-0,005;274,862;-0,510;0,435;-0,075;5,50;0,475;;;301,60;0,119;0,304;0,423;0,008;1,8;24;0;0,156;3,4;24;0;0,294;0,30;24;0;0,026;0;0,475;;;
10;8:00;08;2019;;34;22;7,7;357,44;94,483;-0,465;04:30;25;0,020;0,412;;0;0,045;-0,053;358,77;127,687;-0,417;04:30;22;;0,352;;0;0,054;-0,065;222,170;-0,882;0,764;-0,118;337,99;51,518;-0,292;0,004;0,252;;;0,032;-0,040;273,688;-1,174;1,016;-0,158;5,50;0,475;;;;;;;;1,8;24;0;0,156;3,4;24;0;0,294;0,30;24;0;0,026;0;0,475;;;
11;8:00;08;2019;;34;22;6,8;357,43;94,426;-0,057;;;0,020;0,020;;0;0,039;-0,037;358,76;127,618;-0,069;;;;0,000;;0;0,047;-0,069;222,044;-0,126;0,020;-0,106;337,97;51,435;-0,083;0,004;0,004;;;0,028;-0,079;273,479;-0,209;0,024;-0,185;5,50;0,475;;0;;;;;;1,8;24;0;0,156;3,4;24;0;0,294;0,30;24;0;0,026;0;0,475;;;
12;8:00;08;2019;;31;20;8,5;357,42;94,368;-0,058;;;0,020;0,020;;0;0,049;-0,038;358,75;127,548;-0,070;;;;0,000;;0;0,060;-0,070;221,916;-0,128;0,020;-0,108;337,96;51,394;-0,041;0,004;0,004;;;0,035;-0,037;273,310;-0,169;0,024;-0,145;5,50;0,475;;0;301,62;0,121;0,136;0,257;#ÁVALOR!;1,8;24;0;0,156;3,4;24;0;0,294;0,30;24;0;0,026;0;0,475;;;
13;8:00;08;2019;;31;20;9,0;357,41;94,310;-0,058;;;0,020;0,020;;0;0,052;-0,038;358,75;127,548;0,000;;;;0,000;;0;0,062;0,000;221,858;-0,058;0,020;-0,038;337,81;50,774;-0,620;0,004;0,498;;;0,037;-0,122;272,632;-0,678;0,518;-0,160;5,50;0,475;;0;301,80;0,141;0,305;0,446;0,189;1,8;24;0;0,156;3,4;24;0;0,294;0,30;24;0;0,026;0;0,475;;;
14;8:00;08;2019;;30;23;5,1;357,40;94,252;-0,058;;;0,020;0,020;;0;0,030;-0,038;358,74;127,479;-0,069;;;;0,000;;0;0,035;-0,069;221,731;-0,127;0,020;-0,107;337,66;50,159;-0,615;0,004;0,498;;;0,021;-0,117;271,890;-0,742;0,518;-0,224;5,20;0,449;;0;301,79;0,139;0,510;0,649;0,203;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
15;8:00;08;2019;;31;22;6,5;357,38;94,136;-0,116;;9;0,020;0,035;;0;0,038;-0,081;358,74;127,479;0,000;;;;0,000;;0;0,045;0,000;221,615;-0,116;0,035;-0,081;337,53;49,629;-0,530;0,004;0,419;;;0,026;-0,111;271,244;-0,646;0,454;-0,192;5,20;0,449;;0;;;;;;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
16;8:00;08;2019;;33;22;8,1;357,37;94,079;-0,057;;;0,020;0,020;;0;0,046;-0,037;358,73;127,410;-0,069;;;;0,000;;0;0,056;-0,069;221,489;-0,126;0,020;-0,106;337,41;49,143;-0,486;0,004;0,419;;;0,033;-0,067;270,632;-0,612;0,439;-0,173;5,20;0,449;;0;;;;;;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
17;8:00;08;2019;;34;22;8,9;357,36;94,021;-0,058;;;0,020;0,020;;0;0,052;-0,038;358,73;127,410;0,000;;;;0,000;;0;0,061;0,000;221,431;-0,058;0,020;-0,038;337,29;48,659;-0,484;0,004;0,401;;;0,036;-0,083;270,090;-0,542;0,421;-0,121;5,20;0,449;;0;;;;;;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
18;8:00;08;2019;;35;22;8,2;357,35;93,963;-0,058;;;0,020;0,020;;0;0,048;-0,038;358,72;127,341;-0,069;;;;0,000;;0;0,057;-0,069;221,304;-0,127;0,020;-0,107;337,18;48,218;-0,441;0,004;0,384;;;0,033;-0,057;269,522;-0,568;0,404;-0,164;5,20;0,449;;0;;;;;;1,8;24;0;0,156;3,1;24;0;0,268;0,30;24;0;0,026;0;0,449;;;
