Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
19;8:00;06;2017;;32;23;13,1;352,45;68,506;-0,141;03:00;10,4;0,020;0,130;2785;362;0,062;-0,011;345,96;58,388;-0,040;;;;0,000;;0;0,052;-0,040;126,894;-0,181;0,130;-0,051;334,45;37,941;-0,246;0,004;0,196;;;0,046;-0,050;164,835;-0,427;0,326;-0,101;5,10;0,441;971;428;301,78;0,137;0,177;0,314;#ÁVALOR!;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
20;8:00;06;2017;;32;22;11,2;352,42;68,365;-0,141;03:00;10,4;0,020;0,130;2843;370;0,053;-0,011;345,88;58,067;-0,321;09:00;10,4;;0,334;;0;0,045;0,013;126,432;-0,462;0,464;0,002;334,44;37,906;-0,035;0,004;0,014;;;0,039;-0,021;164,338;-0,497;0,478;-0,019;5,10;0,441;995;438;301,76;0,135;0,270;0,405;0,091;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
21;8:00;06;2017;;31;22;12,0;352,39;68,224;-0,141;02:30;10,4;0,020;0,111;2796;310;0,056;-0,030;345,79;57,708;-0,359;08:30;10,4;;0,315;;0;0,048;-0,044;125,932;-0,500;0,426;-0,074;334,43;37,871;-0,035;0,004;0,004;;;0,042;-0,031;163,803;-0,535;0,430;-0,105;5,10;0,441;971;428;301,39;0,098;0,336;0,434;0,029;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
22;8:00;06;2017;;32;21;11,5;352,36;68,084;-0,140;02:30;10,4;0,020;0,110;;0;0,054;-0,030;345,71;57,390;-0,318;08:30;10,4;;0,316;;0;0,046;-0,002;125,474;-0,458;0,426;-0,032;334,42;37,836;-0,035;0,004;0,004;;;0,040;-0,031;163,310;-0,493;0,430;-0,063;4,90;0,423;;0;301,65;0,124;0,365;0,489;0,055;1,6;24;0;0,138;3,0;24;0;0,259;0,30;24;0;0,026;0;0,423;;;
23;8:00;06;2017;;33;19;11,5;352,33;67,943;-0,141;02:30;10,4;0,020;0,111;2785;309;0,054;-0,030;345,61;56,994;-0,396;11:00;10,4;;0,427;;0;0,046;0,031;124,937;-0,537;0,538;0,001;334,41;37,801;-0,035;0,004;0,004;;;0,040;-0,031;162,738;-0,572;0,542;-0,030;5,00;0,432;959;414;301,98;0,160;0,437;0,597;0,108;1,7;24;0;0,147;3,0;24;0;0,259;0,30;24;0;0,026;0;0,432;;;
24;8:00;06;2017;;35;20;8,2;352,30;67,803;-0,140;02:30;10,4;0,020;0,111;;0;0,038;-0,029;345,60;56,954;-0,040;;;;0,000;;0;0,033;-0,040;124,757;-0,180;0,111;-0,069;334,41;37,801;0,000;0,004;0,004;;;0,029;0,004;162,558;-0,180;0,115;-0,065;5,00;0,432;;;;;;;;1,7;24;0;0,147;3,0;24;0;0,259;0,30;24;0;0,026;0;0,432;;;
25;8:00;06;2017;;35;24;9,2;352,27;67,663;-0,140;02:30;10,4;0,020;0,112;;0;0,043;-0,028;345,59;56,914;-0,040;;;;0,000;;0;0,037;-0,040;124,577;-0,180;0,112;-0,068;334,32;37,486;-0,315;0,004;0,280;;;0,032;-0,035;162,063;-0,495;0,392;-0,103;5,00;0,432;;;;;;;;1,7;24;0;0,147;3,0;24;0;0,259;0,30;24;0;0,026;0;0,432;;;
26;8:00;06;2017;0,2;32;21;6,2;352,25;67,570;-0,093;02:30;10,4;0,020;0,112;;0;0,029;0,019;345,59;56,914;0,000;;;;0,000;;0;0,024;0,000;124,484;-0,093;0,112;0,019;334,24;37,208;-0,278;0,004;0,240;;;0,022;-0,038;161,692;-0,371;0,352;-0,019;5,00;0,432;;;301,33;0,092;0,313;0,405;#ÁVALOR!;1,7;24;0;0,147;3,0;24;0;0,259;0,30;24;0;0,026;0;0,432;;;
27;8:00;06;2017;;34;21;8,3;352,22;67,430;-0,140;02:30;10,4;0,020;0,111;;0;0,039;-0,029;345,48;56,480;-0,434;11:15;10,4;;0,420;;0;0,033;-0,014;123,910;-0,574;0,531;-0,043;334,23;37,173;-0,035;0,004;0,004;;;0,029;-0,031;161,083;-0,609;0,535;-0,074;4,90;0,423;;;301,55;0,114;0,435;0,549;0,144;1,7;24;0;0,147;2,9;24;0;0,251;0,30;24;0;0,026;0;0,423;;;
28;8:00;06;2017;;31;20;9,5;352,19;67,290;-0,140;02:05;10,4;0,020;0,100;;0;0,044;-0,040;345,47;56,441;-0,039;;;;0,000;;0;0,037;-0,039;123,731;-0,179;0,100;-0,079;334,22;37,139;-0,034;0,004;0,004;;;0,032;-0,030;160,870;-0,213;0,104;-0,109;4,90;0,423;;0;301,13;0,073;0,207;0,280;-0,269;1,7;24;0;0,147;2,9;24;0;0,251;0,30;24;0;0,026;0;0,423;;;
29;8:00;06;2017;;27;18;7,2;352,16;67,151;-0,139;02:30;10,4;0,020;0,112;;0;0,033;-0,027;345,46;56,402;-0,039;;;;0,000;;0;0,028;-0,039;123,553;-0,178;0,112;-0,066;334,13;36,827;-0,312;0,004;0,233;;;0,025;-0,079;160,380;-0,490;0,345;-0,145;4,90;0,423;;0;301,75;0,134;0,110;0,244;-0,036;1,7;24;0;0,147;2,9;24;0;0,251;0,30;24;0;0,026;0;0,423;;;
30;8:00;06;2017;;26;15;10,5;352,13;67,011;-0,140;02:30;10,4;0,020;0,111;;0;0,049;-0,029;345,35;55,970;-0,432;11:00;10,4;;0,400;;0;0,041;-0,032;122,981;-0,572;0,511;-0,061;334,12;36,793;-0,034;0,004;0,004;;;0,036;-0,030;159,774;-0,606;0,515;-0,091;5,20;0,449;;0;301,60;0,119;0,272;0,391;0,147;1,9;24;0;0,164;3,0;24;0;0,259;0,30;24;0;0,026;0;0,449;;;
1;8:00;07;2017;;26;15;7,8;352,09;66,826;-0,185;03:00;10,5;0,020;0,131;;0;0,036;-0,054;345,29;55,735;-0,235;05:00;10,5;;0,194;;;0,031;-0,041;122,561;-0,420;0,325;-0,095;334,11;36,758;-0,035;0,004;0,004;;;0,027;-0,031;159,319;-0,455;0,329;-0,126;4,50;0,389;;0;;;;;;1,7;24;0;0,147;2,5;24;0;0,216;0,30;24;0;0,026;0;0,389;;;
2;8:00;07;2017;;28;15;8,2;352,05;66,641;-0,185;02:30;10,5;0,020;0,113;;0;0,038;-0,072;345,28;55,695;-0,040;;;;0,000;;;0,033;-0,040;122,336;-0,225;0,113;-0,112;334,03;36,483;-0,275;0,004;0,270;;;0,028;-0,005;158,819;-0,500;0,383;-0,117;4,40;0,380;;0;;;;;;1,7;24;0;0,147;2,4;24;0;0,207;0,30;24;0;0,026;0;0,380;;;
3;8:00;07;2017;;28;16;7,5;352,02;66,502;-0,139;02:30;10,5;0,020;0,113;2984;337;0,035;-0,026;345,28;55,695;0,000;;;;0,000;;;0,029;0,000;122,197;-0,139;0,113;-0,026;333,94;36,175;-0,308;0,004;0,269;;;0,026;-0,039;158,372;-0,447;0,382;-0,065;4,80;0,415;;0;301,55;0,114;0,130;0,244;#ÁVALOR!;1,7;24;0;0,147;2,8;24;0;0,242;0,30;24;0;0,026;0;0,415;;;
4;8:00;07;2017;;28;21;9,9;351,99;66,363;-0,139;02:25;10,5;0,020;0,110;2984;328;0,046;-0,029;345,20;55,383;-0,312;08:00;10,5;;0,300;;;0,039;-0,012;121,746;-0,451;0,410;-0,041;333,93;36,140;-0,035;0,004;0,004;;;0,035;-0,031;157,886;-0,486;0,414;-0,072;4,50;0,389;995;387;301,28;0,087;0,197;0,284;0,040;1,7;24;0;0,147;2,5;24;0;0,216;0,30;24;0;0,026;0;0,389;;;
5;8:00;07;2017;;29;20;11,1;351,96;66,225;-0,138;02:00;10,5;0,020;0,094;;0;0,051;-0,044;345,10;54,994;-0,389;08:00;10,5;;0,301;;;0,043;-0,088;121,219;-0,527;0,395;-0,132;333,91;36,072;-0,068;0,004;0,004;;;0,038;-0,064;157,291;-0,595;0,399;-0,196;4,60;0,397;;0;300,84;0,047;0,292;0,339;0,055;1,7;24;0;0,147;2,6;24;0;0,225;0,30;24;0;0,026;0;0,397;;;
6;8:00;07;2017;0;28;20;7,0;351,92;66,041;-0,184;02:00;10,5;0,020;0,098;;0;0,032;-0,086;345,01;54,645;-0,349;08:00;10,5;;0,300;;;0,027;-0,049;120,686;-0,533;0,398;-0,135;333,89;36,004;-0,068;0,004;0,004;;;0,024;-0,064;156,690;-0,601;0,402;-0,199;4,40;0,380;;0;301,52;0,111;0,293;0,404;0,065;1,5;24;0;0,130;2,6;24;0;0,225;0,30;24;0;0,026;0;0,380;;;
7;8:00;07;2017;;26;19;2,5;351,89;65,903;-0,138;02:00;10,5;0,020;0,094;;0;0,011;-0,044;344,92;54,297;-0,348;11:00;10,5;;0,403;;;0,010;0,055;120,200;-0,486;0,497;0,011;333,88;35,970;-0,034;0,004;0,004;;;0,009;-0,030;156,170;-0,520;0,501;-0,019;4,30;0,372;;0;301,71;0,130;0,442;0,572;0,168;1,5;24;0;0,130;2,5;24;0;0,216;0,30;24;0;0,026;0;0,372;;;
8;8:00;07;2017;;28;21;6,0;351,87;65,811;-0,092;02:00;10,5;0,020;0,094;;0;0,028;0,002;344,87;54,104;-0,193;05:00;10,5;;0,149;;;0,023;-0,044;119,915;-0,285;0,243;-0,042;333,87;35,936;-0,034;0,004;0,004;;;0,020;-0,030;155,851;-0,319;0,247;-0,072;4,00;0,346;;0;;;;;;1,5;24;0;0,130;2,2;24;0;0,190;0,30;24;0;0,026;0;0,346;;;
9;8:00;07;2017;;30;20;7,0;351,82;65,581;-0,230;03:00;10,5;0,020;0,169;;0;0,032;-0,061;344,86;54,066;-0,038;;;;0,000;;;0,027;-0,038;119,647;-0,268;0,169;-0,099;333,77;35,597;-0,339;0,004;0,305;;;0,024;-0,034;155,244;-0,607;0,474;-0,133;3,40;0,294;;0;;;;;;1,5;24;0;0,130;1,6;24;0;0,138;0,30;24;0;0,026;0;0,294;;;
10;8:00;07;2017;;32;20;6,8;351,78;65,398;-0,183;03.00;10,5;0,020;0,169;2890;488;0,031;-0,014;344,85;54,027;-0,039;;;;0,000;;;0,027;-0,039;119,425;-0,222;0,169;-0,053;333,66;35,225;-0,372;0,004;0,304;;;0,023;-0,068;154,650;-0,594;0,473;-0,121;4,40;0,380;1044;397;301,52;0,111;0,800;0,911;#ÁVALOR!;1,5;24;0;0,130;2,6;24;0;0,225;0,30;24;0;0,026;0;0,380;;;
11;8:00;07;2017;;34;22;8,8;351,77;65,352;-0,046;;;0,020;0,020;2972;59;0,040;-0,026;344,85;54,027;0,000;;;;0,000;;;0,033;0,000;119,379;-0,046;0,020;-0,026;333,66;35,225;0,000;0,004;0,004;;;0,029;0,004;154,604;-0,046;0,024;-0,022;4,40;0,380;;0;301,45;0,104;0,455;0,559;-0,352;1,5;24;0;0,130;2,6;24;0;0,225;0,30;24;0;0,026;0;0,380;;;
12;8:00;07;2017;;33;22;13,4;351,76;65,306;-0,046;;;0,020;0,020;;0;0,062;-0,026;344,85;54,027;0,000;;;;0,000;;;0,051;0,000;119,333;-0,046;0,020;-0,026;333,65;35,192;-0,033;0,004;0,004;;;0,044;-0,029;154,525;-0,079;0,024;-0,055;4,40;0,380;971;369;301,39;0,098;0,098;0,196;-0,363;1,5;24;0;0,130;2,6;24;0;0,225;0,30;24;0;0,026;0;0,380;;;
13;8:00;07;2017;;37;24;12,0;351,74;65,215;-0,091;02:00;10,5;0,020;0,093;;0;0,055;0,002;344,77;53,720;-0,307;07:30;10,5;;0,282;;;0,046;-0,025;118,935;-0,398;0,375;-0,023;333,64;35,158;-0,034;0,004;0,004;;;0,041;-0,030;154,093;-0,432;0,379;-0,053;4,40;0,380;;0;301,59;0,118;0,110;0,228;0,032;1,5;24;0;0,130;2,6;24;0;0,225;0,30;24;0;0,026;0;0,380;;;
14;8:00;07;2017;;37;22;9,6;351,71;65,078;-0,137;02:00;10,5;0,020;0,094;;0;0,044;-0,043;344,66;53,298;-0,422;10:30;10,5;;0,386;;;0,037;-0,036;118,376;-0,559;0,480;-0,079;333,63;35,125;-0,033;0,004;0,004;;;0,032;-0,029;153,501;-0,592;0,484;-0,108;4,40;0,380;;0;301,85;0,148;0,124;0,272;0,044;1,5;24;0;0,130;2,6;24;0;0,225;0,30;24;0;0,026;0;0,380;;;
15;8:00;07;2017;;33;22;8,5;351,68;64,941;-0,137;02:00;10,5;0,020;0,094;;0,094;0,039;-0,043;344,60;53,069;-0,229;04:30;10,5;;0,176;;;0,032;-0,053;118,010;-0,366;0,270;-0,096;333,62;35,091;-0,034;0,004;0,004;;;0,029;-0,030;153,101;-0,400;0,274;-0,126;4,60;0,397;;0;;;;;;1,5;24;0;0,130;2,8;24;0;0,242;0,30;24;0;0,026;0;0,397;;;
16;8:00;07;2017;;29;22;7,0;351,65;64,804;-0,137;02:30;10,5;0,020;0,112;;0;0,032;-0,025;344,59;53,031;-0,038;;;;0,000;;0;0,027;-0,038;117,835;-0,175;0,112;-0,063;333,54;34,823;-0,268;0,004;0,228;;;0,023;-0,040;152,658;-0,443;0,340;-0,103;4,60;0,397;;0;;;;;;1,5;24;0;0,130;2,8;24;0;0,242;0,30;24;0;0,026;0;0,397;;;
17;8:00;07;2017;;30;22;12,4;351,62;64,668;-0,136;02:30;10,5;0,020;0,113;;0;0,056;-0,023;344,59;53,031;0,000;;;;0,000;;0;0,047;0,000;117,699;-0,136;0,113;-0,023;333,46;34,557;-0,266;0,004;0,227;;;0,041;-0,039;152,256;-0,402;0,340;-0,062;4,90;0,423;1065;451;301,32;0,091;0,035;0,126;#ÁVALOR!;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
18;8:00;07;2017;;30;24;9,6;351,59;64,531;-0,137;02:00;10,5;0,020;0,093;3112;289;0,044;-0,044;344,51;52,727;-0,304;07:30;10,5;;0,280;;0;0,036;-0,024;117,258;-0,441;0,373;-0,068;333,45;34,523;-0,034;0,004;0,004;;;0,033;-0,030;151,781;-0,475;0,377;-0,098;5,10;0,441;;0;300,92;0,055;0,049;0,104;-0,022;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
19;8:00;07;2017;;32;22;9,4;351,55;64,350;-0,181;02:30;10,5;0,020;0,111;3077;342;0,043;-0,070;344,41;52,347;-0,380;09:00;10,5;;0,339;;0;0,036;-0,041;116,697;-0,561;0,450;-0,111;333,44;34,490;-0,033;0,004;0,004;;;0,031;-0,029;151,187;-0,594;0,454;-0,140;5,30;0,458;;0;301,26;0,085;0,095;0,180;0,076;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
20;8:00;07;2017;;34;21;8,5;351,52;64,214;-0,136;02:30;10,5;0,020;0,112;;0;0,039;-0,024;344,32;52,007;-0,340;08:30;10,5;;0,319;;0;0,032;-0,021;116,221;-0,476;0,431;-0,045;333,43;34,457;-0,033;0,004;0,004;;;0,028;-0,029;150,678;-0,509;0,435;-0,074;5,30;;;;301,35;0,094;0,104;0,198;0,018;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
21;8:00;07;2017;;32;19;7,1;351,49;64,078;-0,136;02:30;10,5;0,020;0,112;;0;;-0,024;344,20;51,556;-0,451;12:00;10,5;;0,442;;0;0,027;-0,009;115,634;-0,587;0,554;-0,033;333,42;34,424;-0,033;0,004;0,004;;;0,023;-0,029;150,058;-0,620;0,558;-0,062;5,30;;;;301,63;0,122;0,208;0,330;0,132;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
22;8:00;07;2017;;31;18;8,5;351,46;63,942;-0,136;02:30;10,5;0,020;0,115;;0;0,039;-0,021;344,14;51,330;-0,226;05:00;10,5;;0,196;;0;0,032;-0,030;115,272;-0,362;0,311;-0,051;333,41;34,391;-0,033;0,004;0,004;;;0,028;-0,029;149,663;-0,395;0,315;-0,080;5,30;;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
23;8:00;07;2017;;33;18;7,0;351,43;63,807;-0,135;03:00;10,5;0,020;0,131;;0;0,032;-0,004;344,14;51,330;0,000;;;;0,000;;0;0,026;0,000;115,137;-0,135;0,131;-0,004;333,32;34,093;-0,298;0,004;0,264;;;0,023;-0,034;149,230;-0,433;0,395;-0,038;5,30;;;;;;;;;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
24;8:00;07;2017;;35;21;6,8;351,40;63,671;-0,136;03:00;10,5;0,020;0,131;;0;0,031;-0,005;344,13;51,293;-0,037;;;;0,000;;0;0,025;-0,037;114,964;-0,173;0,131;-0,042;333,24;33,831;-0,262;0,004;0,263;;;0,022;0,001;148,795;-0,435;0,394;-0,041;5,30;;;;301,15;0,074;0,140;0,214;#ÁVALOR!;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
25;8:00;07;2017;;35;21;7,4;351,37;63,536;-0,135;02:30;10,5;0,020;0,115;;0;0,033;-0,020;344,05;50,994;-0,299;08:30;10,5;;0,320;;0;0,028;0,021;114,530;-0,434;0,435;0,001;333,23;33,798;-0,033;0,004;0,004;;;0,024;-0,029;148,328;-0,467;0,439;-0,028;5,40;;;;301,17;0,076;0,174;0,250;0,036;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
26;8:00;07;2017;;31;22;7,0;351,34;63,401;-0,135;02:30;10,5;0,020;0,115;;0;0,031;-0,020;343,94;50,584;-0,410;09:00;10,5;;0,348;;0;0,026;-0,062;113,985;-0,545;0,463;-0,082;333,22;33,765;-0,033;0,004;0,004;;;0,023;-0,029;147,75;-0,578;0,467;-0,111;5,40;;;;301,73;0,132;0,199;0,331;0,081;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
27;8:00;07;2017;;33;23;10,5;351,31;63,266;-0,135;02:30;10,5;0,020;0,113;;0;0,047;-0,022;343,84;50,213;-0,371;09:00;10,5;;0,338;;0;0,039;-0,033;113,479;-0,506;0,451;-0,055;333,21;33,732;-0,033;0,004;0,004;;;0,035;-0,029;147,211;-0,539;0,455;-0,084;5,40;;;;301,68;0,127;0,249;0,376;0,045;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
28;8:00;07;2017;;33;21;7,5;351,28;63,131;-0,135;02:30;10,5;0,020;0,115;;0;0,034;-0,020;343,72;49,770;-0,443;12:30;10,5;;0,463;;0;0,028;0,020;112,901;-0,578;0,578;0,000;333,20;33,700;-0,032;0,004;0,004;;;0,024;-0,028;146,601;-0,610;0,582;-0,028;5,40;;;;301,68;0,127;0,376;0,503;0,127;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
29;8:00;07;2017;;38;21;8,5;351,25;62,997;-0,134;02:30;10,5;0,020;0,110;;0;0,038;-0,024;343,65;49,513;-0,257;05:30;10,5;;0,216;;0;0,031;-0,041;112,510;-0,391;0,326;-0,065;333,19;33,667;-0,033;0,004;0,004;;;0,028;-0,029;146,177;-0,424;0,330;-0,094;5,50;;;;;;;;;1,9;24;0;0,164;3,3;24;0;0,285;0,30;24;0;0,026;0;0,475;;;
30;8:00;07;2017;;40;21;8,0;351,22;62,862;-0,135;03:00;10,5;0,020;0,118;;0;0,036;-0,017;343,64;49,476;-0,037;;;;0,000;;0;0,030;-0,037;112,338;-0,172;0,118;-0,054;333,10;33,374;-0,293;0,004;0,262;;;0,026;-0,031;145,712;-0,465;0,380;-0,085;5,50;;;;;;;;;1,9;24;0;0,164;3,3;24;0;0,285;0,30;24;0;0,026;0;0,475;;;
31;8:00;07;2017;;36;21;8,4;351,18;62,683;-0,179;03:00;10,5;0,020;0,131;;0;0,038;-0,048;343,64;49,476;0,000;;;;0,000;;0;0,03024;0,000;112,159;-0,179;0,131;-0,048;333,01;33,082;-0,292;0,004;0,261;;;0,027;-0,031;145,241;-0,471;0,392;-0,079;5,50;;;;301,59;0,118;0,300;0,418;#ÁVALOR!;1,9;24;0;0,164;3,3;24;0;0,285;0,30;24;0;0,026;0;0,475;;;
1;8:00;08;2017;;35;22;8,7;351,15;62,549;-0,134;02:30;10,5;0,020;0,115;3194;367;0,039;-0,019;343,55;49,147;-0,329;08:30;10,5;;0,319;;0;0,032;-0,010;111,696;-0,463;0,434;-0,029;333,00;33,050;-0,032;0,004;0,004;;;0,028;-0,028;144,746;-0,495;0,438;-0,057;5,40;0,467;;0;301,68;0,127;0,307;0,434;0,016;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
2;8:00;08;2017;;31;19;8,9;351,12;62,415;-0,134;02:30;10,5;0,020;0,114;3217;367;0,040;-0,020;343,44;48,746;-0,401;09:00;10,5;;0,337;;0;0,032;-0,064;111,161;-0,535;0,451;-0,084;332,99;33,018;-0,032;0,004;0,004;;;0,028;-0,028;144,179;-0,567;0,455;-0,112;5,40;0,467;;0;301,65;0,124;0,375;0,499;0,065;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
3;8:00;08;2017;;35;19;9,0;351,09;62,281;-0,134;02:30;10,5;0,020;0,116;;0;0,040;-0,018;343,34;48,382;-0,364;09:00;10,5;;0,341;;0;0,033;-0,023;110,663;-0,498;0,457;-0,041;332,98;32,985;-0,033;0,004;0,004;;;0,030;-0,029;143,648;-0,531;0,461;-0,070;5,40;0,467;;0;301,58;0,117;0,416;0,533;0,034;1,9;24;0;0,164;3,2;24;0;0,276;0,30;24;0;0,026;0;0,467;;;
4;8:00;08;2017;;37;19;8,0;351,06;62,148;-0,133;02:00;10,5;0,020;0,096;;0;0,035;-0,037;343,26;48,093;-0,289;07:00;10,5;;0,261;;0;0,029;-0,028;110,241;-0,422;0,357;-0,065;332,97;32,953;-0,032;0,004;0,004;;;0,026;-0,028;143,194;-0,454;0,361;-0,093;5,50;0,475;;0;301,25;0,084;0,392;0,476;-0,057;1,9;24;0;0,164;3,3;24;0;0,285;0,30;24;0;0,026;0;0,475;;;
5;8:00;08;2017;;38;21;12,0;351,03;62,014;-0,134;02:00;10,5;0,020;0,094;;0;0,054;-0,040;343,26;48,093;0,000;;;;0,000;;0;0,043;0,000;110,107;-0,134;0,094;-0,040;332,89;32,696;-0,257;0,004;0,187;;;0,039;-0,070;142,803;-0,391;0,281;-0,110;5,60;0,484;;0;;;;;;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
6;8:00;08;2017;;38;21;12,5;351,00;61,881;-0,133;02:00;10,5;0,020;0,093;;0;0,055;-0,040;343,25;48,057;-0,036;;;;0,000;;0;0,045;-0,036;109,938;-0,169;0,093;-0,076;332,81;32,440;-0,256;0,004;0,223;;;0,040;-0,033;142,378;-0,425;0,316;-0,109;5,60;0,484;;0;;;;;;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
7;8:00;08;2017;;36;23;8,2;350,97;61,748;-0,133;02:00;10,5;0,020;0,097;3662;355;0,036;-0,036;343,25;48,057;0,000;;;;0,000;;0;0,030;0,000;109,805;-0,133;0,097;-0,036;332,73;32,186;-0,254;0,004;0,223;;;0,026;-0,031;141,991;-0,387;0,320;-0,067;5,60;0,484;;0;301,24;0,083;0,046;0,129;#ÁVALOR!;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
8;8:00;08;2017;;34;23;7,4;350,94;61,615;-0,133;02:00;10,5;0,020;0,094;3276;308;0,033;-0,039;343,16;47,733;-0,324;08:30;10,5;;0,320;;0;0,027;-0,004;109,348;-0,457;0,414;-0,043;332,72;32,154;-0,032;0,004;0,004;;;0,024;-0,028;141,502;-0,489;0,418;-0,071;5,60;0,484;;0;301,06;0,066;0,082;0,148;0,019;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
9;8:00;08;2017;;34;21;11,6;350,91;61,482;-0,133;02:30;10,5;0,020;0,113;;0;0,051;-0,020;343,05;47,338;-0,395;10:00;10,5;;0,376;;0;0,042;-0,019;108,820;-0,528;0,489;-0,039;332,71;32,122;-0,032;0,004;0,004;;;0,037;-0,028;140,942;-0,560;0,493;-0,067;5,60;0,484;;0;300,95;0,057;0,174;0,231;0,083;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
10;8:00;08;2017;;34;20;7,1;350,88;61,350;-0,132;02:00;10,5;0,020;0,094;;0;0,031;-0,038;342,94;46,946;-0,392;10:00;10,5;;0,376;;0;0,025;-0,016;108,296;-0,524;0,470;-0,054;332,70;32,091;-0,031;0,004;0,004;;;0,022;-0,027;140,387;-0,555;0,474;-0,081;5,60;0,484;;0;300,97;0,059;0,168;0,227;-0,004;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
11;8:00;08;2017;;27;19;5,4;350,85;61,217;-0,133;02:30;10,5;0,020;0,112;;0;0,024;-0,021;342,83;46,555;-0,391;09:30;10,5;;0,356;;0;0,019;-0,035;107,772;-0,524;0,468;-0,056;332,69;32,059;-0,032;0,004;0,004;;;0,017;-0,028;139,831;-0,556;0,472;-0,084;5,60;0,484;;0;301,43;0,102;0,130;0,232;0,005;2,0;24;0;0,173;3,3;24;0;0,285;0,30;24;0;0,026;0;0,484;;;
12;8:00;08;2017;;29;21;8,6;350,82;61,085;-0,132;02:00;10,5;0,020;0,093;;0;0,038;-0,039;342,82;46,520;-0,035;;;;0,000;;0;0,030;-0,035;107,605;-0,167;0,093;-0,074;332,59;31,743;-0,316;0,004;0,258;;;0,027;-0,058;139,348;-0,483;0,351;-0,132;5,70;0,492;;0;;;;;;2,0;24;0;0,173;3,4;24;0;0,294;0,30;24;0;0,026;0;0,492;;;
